logFC;AveExpr;t;P.Value;adj.P.Val;B
EZH1;1.37774142550621;4.94229562896843;10.5222302369217;5.14473550307441e-15;5.55249055341943e-13;23.9203970494909
MCL1;1.7391973765432;8.8874554761841;10.5362965368946;4.88908369690187e-15;5.31247169323902e-13;23.8600439700917
ZNF267;3.44211435818335;4.64668054080865;10.4832967942626;5.92492051652133e-15;6.35159432284531e-13;23.7493536111167
ANKRD49;2.38941533230177;3.66836355397266;10.4348074685997;7.06573952442367e-15;7.47424221348472e-13;23.6163066716325
NLRC5;3.18555530127431;3.96608232271395;10.4302678606973;7.18328728500203e-15;7.49925802636192e-13;23.6021330825805
CMPK2;6.43873798261563;2.38046460535757;10.4750434217633;6.10507678549232e-15;6.50109276631126e-13;23.5847407381343
IFI16;3.26212947297084;5.25075689894666;10.4207117692846;7.43721806498146e-15;7.66417317109348e-13;23.5679862479193
PCF11;2.58952262513291;6.01768697641232;10.4323972725477;7.12790506610397e-15;7.49039655400518e-13;23.5391162903704
ATF3;3.45155749162137;4.80720748718342;10.4251291607461;7.31872992828496e-15;7.59104371068154e-13;23.5306646701495
TCTN3;-2.13431553097346;5.48620028358887;-10.383802771009;8.50599523738451e-15;8.6539020335505e-13;23.4309059570288
CYP4F11;-2.08178889536384;4.06641701340118;-10.3812508681915;8.58537965530324e-15;8.67938412874422e-13;23.4237830421539
PIGA;3.43078039588147;4.64138815927661;10.3753212781523;8.77273440705222e-15;8.81301174112233e-13;23.372917506073
LDHB;-1.84464169039239;9.47365551626578;-10.3972532314636;8.09964964121094e-15;8.29331434096553e-13;23.3612035206694
ZC3H12A;3.11475715542204;6.3597661536391;10.3721180483786;8.87565542939576e-15;8.86067776085866e-13;23.3574748183757
RUVBL1;-1.83080918423824;6.62719270492989;-10.3325147902864;1.02534212852533e-14;1.00477238152976e-12;23.2418723376461
NFKBID;4.01902070602197;3.11949817052959;10.3416365704634;9.91808142950969e-15;9.7791058440468e-13;23.2278012656095
PRKXP1;4.8791961847032;1.88375002113606;10.3515638956773;9.5656800830581e-15;9.49022409730975e-13;23.1754454042998
RPN2;-1.40998099407624;8.48938380393527;-10.3155542158571;1.090763707615e-14;1.06236394522771e-12;23.0915657555628
MBIP;2.37109528601741;4.23834355000928;10.2810498778194;1.23714667770316e-14;1.19041830620196e-12;23.0567342661456
PNPT1;2.19303054531847;6.60743166013291;10.2957434693739;1.17253093897581e-14;1.13508101140973e-12;23.0554559188051
COX7A2L;-1.31526394122449;6.89156310301203;-10.2759426697861;1.26043712030103e-14;1.20556659416577e-12;22.9950915024882
PPT1;-1.7397316378828;6.18755069596863;-10.2529989735863;1.37064580831978e-14;1.27286776141231e-12;22.956168754887
MTHFD1;-1.58989569844293;6.88390018138514;-10.2566963111887;1.35225026296716e-14;1.27055843825732e-12;22.9462625822431
ZFP36L1;2.06493298172813;8.47612845379141;10.2703365705763;1.28651206963979e-14;1.22318198144978e-12;22.9265036350021
CSTF3;1.79981741630125;6.00856293235713;10.2513614455414;1.37887350895794e-14;1.27310673749047e-12;22.8949165589248
PNN;2.44805685651646;7.57436862184953;10.2670653554819;1.30197766508945e-14;1.23056149375585e-12;22.8927518968178
DBP;3.62301245103967;2.18774526459058;10.2546765969992;1.36226797986948e-14;1.27248575686873e-12;22.8788907334008
SLC9A8;1.77553620441908;5.03015157510031;10.219734018927;1.54792788639879e-14;1.41286012168274e-12;22.8272247779436
HNRNPAB;-1.69191069435135;7.80055360402182;-10.2079922691839;1.6158816815228e-14;1.46650443744112e-12;22.7489370102424
IL20RB;4.04478607934487;3.14405768974515;10.2414299807601;1.42985180353535e-14;1.31258752056725e-12;22.6862903532387
PPM1K;3.18572785143694;3.01187549389536;10.1612741633625;1.91740819041119e-14;1.7206045519909e-12;22.6150006066932
HBP1;2.50407852166835;5.42233235633002;10.165263938899;1.88957786336193e-14;1.70521057691978e-12;22.5964637515221
B3GNT5;2.57824651562323;5.36065881801417;10.1442209625423;2.04109636536876e-14;1.81124623577973e-12;22.5335432483644
IDH1;-1.90724288221246;7.69433887120879;-10.1557410987992;1.956688901741e-14;1.74604423617368e-12;22.5245113543652
TMEM97;-1.74712461297314;5.71280519367013;-10.1324542342109;2.13110248517673e-14;1.85848783924153e-12;22.4898423284674
MYD88;1.74544096360898;6.52571043153023;10.132179241973;2.13325313724877e-14;1.85848783924153e-12;22.475461817641
POGZ;1.80494950261736;6.08806087059088;10.128870894582;2.159299122708e-14;1.86435053443324e-12;22.4580301455788
SP100;1.97797202048184;6.74049985214619;10.131207081475;2.14087373956327e-14;1.85848783924153e-12;22.4551286200441
SNHG1;2.02499220552317;6.55264490537729;10.1374600353321;2.09233304159348e-14;1.8464550095786e-12;22.4478862434071
KLF10;3.16933339899356;6.87520882155173;10.1158824380282;2.26469265848066e-14;1.94483525988772e-12;22.3837471222325
OAS1;3.24376777325183;6.37919056535938;10.1020820240654;2.38236479965073e-14;2.0349472163006e-12;22.365242620612
CDKN1B;2.33104857427166;5.28695202940318;10.0754776661918;2.62689704600898e-14;2.2318843891437e-12;22.2560015037645
SIGMAR1;-1.86892349357518;6.79496426304689;-10.0498312725828;2.88656427065695e-14;2.4266890050107e-12;22.2048707140884
GPBP1;2.07838559231779;6.58513022919486;10.0682903373848;2.69719757267826e-14;2.27948872107882e-12;22.2026065972644
PER3;3.08124024559701;2.79371431493121;10.0371043220289;3.02487950917506e-14;2.52965447120697e-12;22.1905793348247
FOXO1;2.43239432886037;3.74797889880608;10.0329776566633;3.07114698065935e-14;2.55497035010791e-12;22.1759860398379
VDAC3;-1.55145437066522;6.95377925418809;-10.0113904563324;3.32506355437972e-14;2.75187772819209e-12;22.0543212118518
C19orf66;2.35013863039362;5.17200616439538;9.99399280060335;3.54502687191921e-14;2.91879970232812e-12;22.0326563410656
ZBTB10;3.88413958410979;3.73080433405523;9.99082093065999;3.586682978217e-14;2.93795319031078e-12;22.0066128435544
ZNFX1;2.09925183721998;7.38147714704884;9.98080964740985;3.72142485049203e-14;3.03277138453618e-12;21.8818893856291
AEBP2;2.35422665806217;4.9123845524783;9.9442960797179;4.25758649085725e-14;3.4174084933901e-12;21.8171275124
CALM1;-1.37932083873668;8.28632000239365;-9.94760357588192;4.20596855816922e-14;3.39302705957762e-12;21.768551828601
NEAT1;2.84230588257636;8.80526920687048;9.9535576916425;4.11463071111349e-14;3.33619270805156e-12;21.7305848671953
RNF185;1.41731716183692;5.33345552163448;9.91853287464776;4.68213864477019e-14;3.73939002864571e-12;21.7077277910442
REEP5;-1.25210514881643;7.25854264327501;-9.89382030440562;5.12944056974037e-14;4.07624647863e-12;21.5915263096163
ZNF830;2.6808667853038;4.51849731312868;9.88090426184001;5.38011349146648e-14;4.21257611760755e-12;21.5858065820617
GZF1;2.04711987321886;4.72715402433492;9.877399498739;5.45023830039961e-14;4.24666616450161e-12;21.5595590758181
PHLDA1;1.84023358073597;7.67889083314743;9.88548815215974;5.28976717254807e-14;4.18284411124308e-12;21.5573054282057
TOMM20;-1.44846862687104;7.43159421890119;-9.88193887419575;5.3595868417895e-14;4.21257611760755e-12;21.5415769075423
B3GALNT2;1.73415528236879;5.13493423273764;9.85459523258906;5.92956414620931e-14;4.53171904820102e-12;21.4826105443024
NECAP1;2.45888396306263;5.06352073046305;9.84073491416752;6.24142737372449e-14;4.74734854478577e-12;21.4641227460658
ATF4;1.98226964061337;8.47177245120271;9.87145651802726;5.57125957795026e-14;4.29902073616422e-12;21.4552016888155
AKR1C3;-1.64614315633067;8.70657802356862;-9.87330357316277;5.53335941392261e-14;4.29050242323232e-12;21.4377850118422
NR1D1;5.2255953179497;4.59243869559587;9.8304691017029;6.4830215256568e-14;4.88458975609982e-12;21.4290202072423
HERC5;3.78693551757938;4.10021044122101;9.81145739258289;6.95560676246777e-14;5.21605196323463e-12;21.3550143955996
