logFC;AveExpr;t;P.Value;adj.P.Val;B
MYLK;-1.49859185184143;3.97589062697573;-2.80582965358524;0.00684015929341382;0.535577766635779;-2.51760543914935
ZNF792;0.868838736871252;2.24442987961854;2.76354367902974;0.00767087848440258;0.564341972206799;-2.52375259772002
KLF2;-2.50238228496617;2.29346438254448;-2.75617236606845;0.00782485419717437;0.564904090259761;-2.52699779135123
TGM2;0.728393011825352;8.46885011469822;2.93378362306665;0.0048053459317514;0.444124946456154;-2.53267038199559
ATP8B4;-1.67326282040749;-0.575398957280562;-2.75325099970303;0.00788665949589474;0.564904090259761;-2.53927925567857
PPP2R5B;0.451444928142648;4.37444891215076;2.86660850358169;0.00579071623414726;0.495526317236546;-2.54111732779307
GPR4;-2.29164214391887;-2.60267386326485;-2.75367856550411;0.0078775858433363;0.564904090259761;-2.54407434054398
PSMB9;1.0831044642146;3.85571335304717;2.77941871736961;0.00734869175845595;0.556306414492024;-2.54699188705117
FEZ1;0.647818737135323;2.96078422358003;2.9025199558334;0.00524280228217172;0.468296194792648;-2.55612894648793
CHST2;0.865663460550514;1.73086141511755;2.75897311576863;0.00776601906386181;0.564904090259761;-2.56642170206737
RHPN1-AS1;2.01841986374296;-0.730877292831323;2.73197450403721;0.00835050024346874;0.579924088647505;-2.5688194587502
KRT78;2.06908834015143;-1.35794827783425;2.71196901229819;0.00880934396163414;0.606515737496475;-2.57860047546274
DSCR9;2.19872765770887;-1.58021973823927;2.73612133177655;0.00825817757977522;0.578543291586621;-2.5866152993691
BID;0.553585711606654;5.73129784600151;2.85075062532007;0.00604913994031436;0.501049615656374;-2.60204467672391
ZNF483;-1.46899505446807;-0.094810786462421;-2.69747405552216;0.00915611681920541;0.622343208311353;-2.60689509061
LOXL4;-0.803473946966501;1.32555100051418;-2.74103596977141;0.00814997477558861;0.578543291586621;-2.61595104618073
EAF2;-1.12354401550291;1.12332768803005;-2.69122976393871;0.00930932114496256;0.630075367154606;-2.62228580798598
PLA2G4C;1.03140069194892;1.8561613179463;2.69987997746309;0.00909770614723491;0.621015642264031;-2.62361264316326
SPRY4;0.67291111270894;4.6961489377368;2.81865848055264;0.00660503552152871;0.522288279135535;-2.62369800899916
ITGA5;0.52442647421147;7.35855004123096;2.90391358974069;0.00522254059981286;0.468296194792648;-2.62599171778064
SLC26A9;2.19875340892702;0.394240625020143;2.67255864192898;0.00978152568169343;0.634433833342411;-2.65828796629168
MCF2;-1.65173760823792;-1.76201882858349;-2.67143510200616;0.00981062773652886;0.634433833342411;-2.66352824232143
EEF1E1;-1.48685795086703;2.50741336816042;-2.67295675383659;0.0097712327001133;0.634433833342411;-2.66373446754968
CDRT1;0.674530968863241;2.78589879216203;2.7367449759083;0.00824437446554498;0.578543291586621;-2.67720621727334
C1QL1;-2.26166597878294;1.22824766461889;-2.68661826882801;0.00942396748046002;0.634433833342411;-2.68121650439551
NT5DC3;-0.471998584613164;4.10119407740643;-2.82725192889511;0.00645173188367037;0.517856851145059;-2.68157744916141
CNTD1;1.64464803375176;-0.915490923851185;2.65897674641817;0.0101386732374116;0.647780110484703;-2.69029831928795
TNF;1.83268029495635;0.938317469687114;2.67654110854923;0.0096790061057782;0.634433833342411;-2.69289683530504
LINC00113;-1.30194900803314;-2.71051886098967;-2.65344528167838;0.0102875120460227;0.649495770399689;-2.70732243739204
THSD7A;-2.21043885456009;2.22106810834089;-2.64739165616453;0.0104526859936191;0.653437628312115;-2.70924933015711
SPTSSB;1.90256399350609;-1.24431581017608;2.64666500473375;0.0104726746915358;0.653437628312115;-2.71639469271053
CENPA;-0.924498246662327;3.21437303872607;-2.67787800323251;0.00964481174339016;0.634433833342411;-2.71831232241363
PLCL1;1.83242418787979;-3.29781908050262;2.66683505522168;0.00993060614443477;0.637034425482155;-2.72152719563916
MDGA1;-1.51117217651847;1.86926275566678;-2.63948571953145;0.0106720458962604;0.660715461631654;-2.72614552554109
OSBP2;0.671053365324358;3.37589221415584;2.73748547658406;0.00822801247702979;0.578543291586621;-2.73728558596634
CSTB;0.682231383009832;8.11292495143461;2.87338133571884;0.0056834889378612;0.494313275570718;-2.73827332088467
BEND3P3;2.32496378472834;-0.398718787820454;2.64154998939854;0.0106143685547148;0.659701591145759;-2.75081309445915
FOXO1;-0.515793814102267;3.74797889880608;-2.78878856644109;0.00716442295886706;0.550268114143292;-2.7531791912625
ANKMY1;-0.684373906265639;3.07974457666918;-2.67270213901213;0.00977781449503425;0.634433833342411;-2.75766660871948
PML;0.454220788008111;5.98471323921502;2.82090507514112;0.00656463591903778;0.521676266342241;-2.76389612001412
HDGF;0.415730916659056;8.86354137255479;2.85783455662783;0.00593240830698904;0.499404631581758;-2.76690872159632
SYNGR3;1.60434729539521;1.94934389146555;2.61924469807544;0.0112529330826328;0.670683209436169;-2.76848079623271
