logFC;AveExpr;t;P.Value;adj.P.Val;B
LAT2;1.31053106520015;1.36525646328546;3.99874902961492;0.000184132150512174;0.001602131750384;0.560222240004654
SERPINB4;2.94636983704875;-0.175087847987549;3.96286240690408;0.000207226011109771;0.00176440355834561;0.560014484212338
SRCAP;-0.700944141811116;6.49982067752902;-4.13703046988476;0.00011625325806206;0.00111167238213228;0.559415980379515
ATF4;0.776663256741228;8.47177245120271;4.15277589285906;0.000110272689581124;0.00106363869002372;0.5589573845569
SPOCD1;1.33694356700449;2.32319034746829;4.02854510727988;0.00016686274672241;0.00147907805404942;0.557172301909007
ZEB1-AS1;0.890076096416759;2.01773472329572;4.03970687166048;0.000160804949368126;0.00144467023114389;0.555967969938626
PAPPA;1.17496995040198;4.73713640045916;4.14855636518277;0.000111845523636812;0.00107620996930771;0.547562026630312
NOP9;-0.971502951470335;4.39730824780295;-4.09869638411556;0.000132155002750266;0.00123157051279463;0.546826598435694
DNAJB1;-0.727248213958449;8.11379130827455;-4.13709617967498;0.000116227659303495;0.00111167238213228;0.545882074433297
ST6GALNAC1;-3.52102028734288;1.07888088861864;-3.95736174252722;0.000211003857931331;0.00179084198870199;0.544406516805841
MARCO;3.17567730344864;-0.827871377817431;3.9507533164684;0.000215630303320638;0.00182473455675831;0.541938719934485
EIF5A2;0.781298499116942;3.39721511647261;4.0702190960419;0.000145309006760281;0.00133086053037957;0.539352615322964
TOMM5;-0.705160371687692;6.74257717845398;-4.13043948480611;0.000118848830601359;0.00113072392049904;0.53724505525274
ZNF146;1.0145770285978;7.29322507561396;4.141411425899;0.000114558442899009;0.00109768566792193;0.534059338704583
HELLS;-0.99005275333699;3.82342214856059;-4.10460782157294;0.00012957250603049;0.00121387779403227;0.523914008202771
SH3GL1;-0.85734063915092;6.32889610870899;-4.11395518151384;0.000125588263218215;0.00118279559456636;0.523209698956584
ARAP1;-0.564812659028532;6.41018327401686;-4.12105322153669;0.000122642179630611;0.00115905518665276;0.522616619303212
FBXL6;-1.30735101490863;4.45179601692899;-4.08259939012671;0.000139441936168182;0.00128719980816862;0.521768121335106
SLC30A3;-1.31686246263911;-0.674508255211037;-4.00951085866461;0.000177704679238063;0.00155789069235432;0.515779620135491
CAPN10;-1.03722781030435;4.08874456833671;-4.08157830952774;0.000139917037241125;0.00129035498605802;0.506718437269265
CENPB;-0.924783579792135;6.55453510098494;-4.1207169201915;0.000122780242273531;0.00115908322094274;0.505745714631479
KRI1;-0.630248570412233;4.78669263738577;-4.09467814501708;0.000133938760324775;0.00124456301260479;0.503431330958479
WASF2;0.728423674253224;6.79635902686666;4.11700220834238;0.000124315287457556;0.0011721889531048;0.494161094991957
CEP72;-0.819079963330636;2.78362579714009;-4.06131325145011;0.000149676267072625;0.00136382145690305;0.493375720215711
TFDP1;-0.672479940258669;6.29875680731594;-4.1104861164372;0.000127052903326389;0.00119447676564591;0.491823676888436
SF3B2;-0.525161335286385;8.08285230328774;-4.12696036332154;0.00012024144813689;0.00113915578356497;0.490684898413904
ATP13A2;-0.925429759145618;5.49754126558904;-4.09664611986116;0.00013306225767569;0.0012385800943204;0.489084668581709
THAP7;-1.23815719093623;3.63116641019167;-4.05926157113927;0.000150700195963781;0.00136859993956773;0.489052359097821
ASB9;-1.18074961335095;2.69509936309484;-4.07600407123086;0.000142538393321099;0.00130923850288552;0.480135396721273
PHKG2;-1.01750935213482;4.97866165893237;-4.07815761367304;0.000141520085897385;0.00130288203575731;0.475439050570033
DACT3;-3.17907184980396;-2.59479245212857;-3.92928665889351;0.000231342706217395;0.00193366669095261;0.470012647901684
FOXM1;-1.10326896016298;4.68320435679844;-4.10354215507231;0.000130034424408348;0.00121749112606949;0.469597850069443
NME2;-1.59318867529017;0.903800832560924;-3.95474766552831;0.000212822379481905;0.00180435874069239;0.463239788196811
HNRNPA3;-0.685114720782071;8.52318176822811;-4.12437404990052;0.000121286908812045;0.00114769893036421;0.461457336549374
GPAA1;-1.24505443901418;6.32042896694686;-4.10154649633323;0.000130903738427229;0.00122419520720031;0.457652117659509
EMP1;0.94049250824398;5.82903892883741;4.06048506530589;0.000150088777283145;0.0013653013598809;0.450483427117036
PABPN1;-0.91447513019209;3.64258256397692;-4.04714894254453;0.00015688449894469;0.00141337625586211;0.448273865722565
TAT;-3.37001637950348;-1.92488326895812;-3.920481716252;0.000238101332058024;0.00197979832220865;0.447463039531131
RNFT2;-1.25341800537739;0.790857094467807;-3.98277849539671;0.000194085441903589;0.00167122736578223;0.444752810903268
RUVBL2;-0.928723902930265;7.10660318503959;-4.1019393410467;0.000130732171327115;0.0012233069552478;0.436635288711559
NUDT1;-1.42895007891006;4.19500140433927;-4.0718937217677;0.000144501667712891;0.00132422555271257;0.43438882097357
CDH2;0.91628988423363;3.23216702665526;4.09280757586056;0.00013477705187387;0.00125089706541622;0.433782822863847
PPP1R10;-0.731245278534812;6.83636828893834;-4.09151763090174;0.000135358089956864;0.00125556026183565;0.430004062739074
MSRB1;-1.03347236961812;5.11878094693121;-4.07602295602023;0.000142529432912773;0.00130923850288552;0.429888883414733
ERBB2;-0.617840447323729;6.73116053556276;-4.09340300325261;0.000134509663668577;0.00124914119638266;0.429698786442652
RNF146;0.60033698225051;4.51557169849148;4.0636982328291;0.00014849444303922;0.00135382519330221;0.426856133496804
CLP1;-0.711877109303622;4.54932351239158;-4.05717589154991;0.00015174802589275;0.00137719955544597;0.423469304750541
DMBT1;2.88795732653853;-1.54712391458625;3.91123940297518;0.000245400015982108;0.00202572323270399;0.423159157874859
MRPS12;-1.41341274999544;6.16216897830902;-4.08961013905595;0.000136221732972054;0.00126210541807577;0.422237394269577
C9orf116;-1.40760159479146;1.11971469743146;-3.97737691195475;0.000197567767884228;0.00169755242410692;0.421310373266676
TPT1;0.67333521590167;11.1384493750303;4.12805558037477;0.000119801362633372;0.00113633442122497;0.418611048552262
MANBA;0.641473077332495;4.70877173487595;4.06036355995783;0.00015014939002449;0.0013653013598809;0.414320292655897
RASL10B;-2.98837008504906;-2.12028745133551;-3.90590237499812;0.000249712255710031;0.00205495156050816;0.412611518353588
GJA1;1.05317486112816;7.4625476913172;4.10020319245966;0.000131492045898405;0.00122682386047619;0.408516146886265
DNAJC10;0.859665131118054;7.28953691579076;4.09716199323287;0.000132833415205927;0.00123717092774593;0.404847548515931
SLC26A9;-2.66844146554367;0.394240625020143;-3.91375552511888;0.000243391970522555;0.00201230694522207;0.401745022689997
PCSK7;-0.789064287411159;4.8552997429955;-4.05148040447847;0.000154645363481481;0.00139793457322563;0.399282288179821
PRKACA;-0.629071265991677;5.4856653568918;-4.06711592303134;0.000146816584026353;0.00134235907078016;0.391674079134044
RASA3;0.735575542395091;3.80828383155085;4.05464525325545;0.000153028850083455;0.00138567450248471;0.389389888349964
SYT3;-1.63449179306192;-1.73221343675834;-3.91998700808919;0.000238486653980099;0.00198197051197925;0.388595197216763
KIRREL3;0.903091835832592;0.532587564221728;4.05566213734893;0.000152512927842333;0.00138178615792716;0.387054489836279
COASY;-0.722079136466181;6.65831862719224;-4.08043997949879;0.000140448537580072;0.00129376268210293;0.382860724266075
TTLL5;-0.560286001779661;4.73418927328361;-4.06095997904258;0.000149852093981806;0.00136464509530866;0.374634364673069
USP18;-0.946040532631415;3.90927069717312;-3.99285684816625;0.000187745633580727;0.00162451842101027;0.371116279522925
RPL9;0.769833333726631;9.23588822209628;4.1007397141325;0.000131256767290753;0.00122606101984514;0.370244192317362
MAMDC4;-0.929179890340597;2.78558268639267;-4.0321639269162;0.000164874978146495;0.00146966668219072;0.369856069443832
CEBPD;-1.14951907369011;5.60326391618944;-4.05293196098773;0.000153901913603993;0.00139279051897823;0.368287981608853
GAS2L1;-1.25029774171642;4.27895805091415;-4.03747433313188;0.000161999369119549;0.00145127084853985;0.367306777691144
CAT;-0.969694607718977;5.61359805309782;-4.06404467533659;0.000148323522750608;0.00135303919411506;0.366854258394175
CDKN1C;1.71270794266622;0.575861296116446;3.91375455062728;0.000243392745166657;0.00201230694522207;0.365726208891451
EFCAB12;-1.8148315006805;-1.10586253675631;-3.9234780737531;0.000235780283364638;0.00196356541511124;0.363302550044141
ITGA4;1.23255137262779;1.10420038095858;3.96001651793799;0.000209172351268931;0.0017771861525631;0.362467403270849
AMN1;0.848440993165645;3.06472119193031;4.00688354154839;0.000179253569065895;0.00156545503482205;0.362239515215387
AADAC;0.863009875387534;1.73708548343566;4.04923234388971;0.000155803611359186;0.00140522365005098;0.360619766061323
SCAMP2;-0.592279532932;6.1546303037294;-4.06599288545036;0.00014736589051298;0.00134661062309143;0.356290602048101
PLCXD3;-1.37817511518821;-0.081808965772053;-3.96399871218666;0.00020645376255602;0.00176056128908994;0.343685463262361
CLASRP;-0.773911739992809;5.46896821400272;-4.05672689091936;0.000151974519152548;0.00137829608166259;0.34223564821377
CIRBP-AS1;-1.78586421778823;0.445036268567153;-3.88110827566667;0.000270719978975682;0.00219058268702055;0.341100721424284
RNASEH2A;-0.993512785151635;4.32265083121852;-4.04935624945553;0.0001557395550802;0.00140522365005098;0.338454676734661
NDUFA8;-0.977217373781746;5.65812819985763;-4.05256906611278;0.00015408745478197;0.0013936800199504;0.338231931445742
CCT6A;-0.55604583250212;8.6998142832103;-4.08304896059668;0.000139233249082272;0.00128627685806312;0.334386159701537
PPME1;-0.620469136316319;6.63099716090426;-4.05923243188398;0.00015071478705939;0.00136859993956773;0.334026914991167
SLX4;-0.634450099629835;3.96230246926822;-4.03215307448137;0.000164880904932434;0.00146966668219072;0.332086716553795
CCDC77;-0.633312661336221;3.62469111163769;-4.03793156633704;0.000161754051663097;0.00145127084853985;0.331626412324222
COMMD5;-0.908467047605178;4.63752600912754;-4.02673417181484;0.000167866132786315;0.00148549902437441;0.327567915279809
SEC16A;-0.641909091650398;7.056543858452;-4.06500854752803;0.000147848987647459;0.0013494810741102;0.315367224460071
CREB5;1.87234721613473;2.77458064977203;3.9406535832727;0.000222890266800582;0.00187084930720215;0.314756033681383
CEBPA;-0.822490340067571;3.00767712712257;-4.0144380204603;0.000174834696112499;0.00153694804678313;0.312776790160769
ARHGAP31;0.808863229682715;2.5514343273653;3.96432450008541;0.000206232864691663;0.00175969954472218;0.310528996621063
KCTD11;0.820437031588625;5.7934745053225;4.03772425367182;0.000161865235806625;0.00145127084853985;0.307921881417563
ATXN1;0.847843055697511;4.29945554220291;4.01967385696688;0.000171833939133462;0.00151473703630176;0.304867881414473
RNF123;-0.587547680796287;5.07824736724587;-4.0340163866275;0.000163866311292772;0.0014651869734085;0.303705904289668
TGDS;0.93513644345345;3.53805911311517;4.00037101278928;0.000183149273795998;0.00159626295899038;0.302379608714508
MBNL2;1.03749024087944;4.90551896789983;4.03509051203188;0.000163284179499441;0.00146196087395996;0.300194380422958
XIAP;0.794586935972995;5.91860350981026;4.04583317085478;0.000157570859758071;0.00141796019319193;0.294760469093767
SH3BP5L;-0.618484743741925;5.24073253953418;-4.03263956124828;0.000164615424256497;0.00146893976069778;0.293649233543037
NAPA;-0.865144983118844;6.84849073099944;-4.04825925986079;0.000156307558235962;0.00140897326619809;0.292642361502386
MAGEF1;-0.522021644743088;4.88706055925644;-4.03374922348513;0.000164011413538746;0.0014651869734085;0.290740734733317
NEK11;0.644401641304822;3.21680116736638;3.99007121750708;0.000189477685341265;0.00163684535854842;0.284880887952634
OLFML2B;-1.79590774084374;-0.926808179171793;-3.88351393983569;0.000268609477254855;0.00217460678164815;0.284654216717423
IGSF10;-1.20775880461734;0.70570235383253;-3.93762419705905;0.000225113385297385;0.00188752551357225;0.283158274134146
CDCA8;-0.876472885465484;3.94459725427845;-4.03048571148068;0.000165793940586869;0.00147477473789356;0.278044156950533
CSNK1G2;-0.838949643185631;6.17638939084305;-4.0375287943934;0.000161970130411036;0.00145127084853985;0.275213707967142
ASCC2;-0.735189777734032;5.85360017564479;-4.02948083711994;0.000166346557073557;0.00147532124160795;0.272906777904473
CREBL2;0.681634228161383;5.25954387521984;4.03463474496056;0.000163530942283956;0.00146334999501492;0.272132322283603
EPN3;-2.38305231236242;1.33903512658969;-3.85740799179727;0.00029238285275953;0.00233394867922437;0.27123013290427
EFCAB13;1.43070153943695;1.20214241139046;3.94360279197736;0.00022074630815897;0.00185577935801222;0.270742593846924
CLIC4;1.26019094676468;6.86295032150661;4.04613076488223;0.000157415369170736;0.00141735946548149;0.26946958214108
CDK10;-0.870424073363724;5.09569398755534;-4.02586017597073;0.000168352469079633;0.00148866288605239;0.268062791812934
CDK2;-0.757303995478503;5.29878033628014;-4.03375248941002;0.000164009638993715;0.0014651869734085;0.267968717609982
SLC16A13;-0.786496849389041;3.55480028215816;-4.013156065403;0.000175577078135215;0.00154177716825387;0.262314417000404
GPR137;-0.887331306979289;4.55421072681172;-4.01574586701377;0.00017408044160376;0.0015311601837758;0.260754852953703
KRT4;-4.92938937670936;1.95605404773599;-3.85041883653886;0.000299083020428481;0.00237438026108555;0.260380305184487
CEACAM6;-1.4063409595177;6.74132197528416;-3.99750596658867;0.000184888853535336;0.00160579521782152;0.257826115613661
PNPLA6;-0.77460924529316;5.99409498796038;-4.03137554840479;0.000165306066931812;0.00147263458287888;0.255628994476138
GEMIN6;-0.823509501284961;4.52346428176292;-4.01425664270356;0.000174939547996349;0.00153702387246737;0.252808926249996
KIF2C;-0.953793845014435;4.14370338979148;-4.02950643476645;0.000166332457967938;0.00147532124160795;0.248976181085921
SYT9;1.80790893545184;-2.15354287892636;3.85338986037896;0.000296217007543012;0.00236101510054118;0.248763476351399
PTPRH;1.0932844192324;2.40603077160505;3.9657759095106;0.00020525151283467;0.00175413719342332;0.247319139789623
ARHGEF28;0.582903896147543;6.34715265055223;4.03779418749974;0.000161827721254737;0.00145127084853985;0.244756047386256
BCAR1;-0.829691317206708;6.32148485189225;-4.02775063696896;0.000167302224615342;0.00148132950874771;0.244624567686063
SBF2-AS1;0.853530368370824;1.86962865852897;3.96508861076589;0.000205715658802248;0.00175716375296701;0.240131590128436
IL18;0.985507893115098;6.23445196293317;4.02836318804928;0.000166963280692018;0.00147914835412846;0.239318974616761
VARS;-0.820271188769135;6.56204003425227;-4.03033876876272;0.000165874638910001;0.00147477473789356;0.238580214017555
CLDN16;2.8398524474345;-0.575000428472269;3.84270052360558;0.000306653590907879;0.00241527505304317;0.238071070263217
MTHFS;-1.72428030331966;0.270749028108841;-3.87539224215192;0.000275798836881759;0.00222491657652138;0.232085330257886
DSC2;1.09799047464277;4.80787278580614;3.94461711184764;0.000220013538608153;0.00185173919851787;0.230026793418492
ZNF14;1.05813882191836;2.00357812201452;3.91465029817922;0.000242681696849796;0.00201160080113222;0.227761386289825
RASSF5;-1.2923677033196;3.06509644454413;-3.91902710600546;0.000239236022548346;0.00198716432041848;0.223258213452743
FN3KRP;-0.684234992053893;5.58456051085244;-4.02575684660788;0.000168410056664163;0.00148866288605239;0.221514031312839
ABCA12;-1.39258352133952;3.53068139640535;-3.90541020623117;0.000250113572776503;0.00205613180543442;0.220413571463552
DIAPH2;0.927502752125452;4.25307426717791;3.99735886012037;0.000184978601439404;0.00160579521782152;0.219413923529484
AKR1C2;-0.69163001740869;8.59628537667409;-4.06838570664212;0.000146197882752209;0.00133823425856792;0.217298427182507
UBE2E1;0.822451488459654;6.82890742339553;4.0307784490215;0.000165633287270432;0.00147472714468819;0.212225481112646
NFS1;-0.531448196579171;4.88311736586152;-4.00753393989645;0.000178868929352954;0.0015629504423166;0.208926610225622
RRP9;-0.899233963177114;4.58041980019394;-3.99716882529724;0.000185094601619122;0.00160592942512886;0.206796664841119
PODXL2;-1.18976528717976;3.30094666220242;-3.96355768752368;0.000206753159055163;0.00176131637844699;0.206118704954985
C6orf62;0.796632587462818;6.64651976100243;4.01787038296344;0.000172861889592999;0.00152127986912891;0.20334914176671
RHBDD2;-0.715867015941939;5.61304712376774;-4.00922451229176;0.000177872860882891;0.00155850971304575;0.194093613023912
BBIP1;0.635849760353364;4.25412803044038;3.99850079775587;0.000184283020263992;0.00160236945164766;0.192242354495133
SPHK2;-0.870885471916061;3.85617374971189;-3.98103380475751;0.000195203698874989;0.00167904614008088;0.192162017233668
SSTR5;-2.66926378901848;-2.45064514431294;-3.82735734030244;0.000322253416338588;0.00250845702688902;0.187694534661296
NCOA7;1.09216542934344;6.68430031798337;4.02293673684589;0.000169989122084748;0.00150013052323739;0.18604280549207
RNF170;0.737177984411693;4.58135130733541;3.9987107955396;0.000184155380561261;0.001602131750384;0.184819171191989
NR2F6;-1.10062518710164;5.80490138453519;-4.00795396866243;0.000178620951385574;0.00156163790721499;0.181286624906242
LRRC41;-0.518996322227781;6.25963088176945;-4.00858003388768;0.000178251948404485;0.00156011965581635;0.180924467450017
DGCR6;-1.47124700632826;2.69242445297998;-3.94458892529546;0.000220033869579097;0.00185173919851787;0.170510978519324
CRNDE;0.774778094065022;2.99340237426982;3.96677506118397;0.000204578566190731;0.0017493219688247;0.16874041700058
STK17B;0.716617489304872;4.27478114451898;3.9624199201793;0.000207527483510325;0.0017660290325575;0.166764171972519
SF3B3;-0.527479419159903;7.66261483980155;-4.02307200851823;0.000169913054203664;0.00150013052323739;0.163582710442984
GUK1;-1.13627753026251;7.02022464771064;-3.99782636936406;0.000184693524938797;0.00160506511090718;0.154692497971826
MGAM;-1.6087816979595;0.830349272141049;-3.85276046445909;0.000296821945501249;0.00236432475587907;0.152447640675899
METTL4;0.68065017639963;3.23997296254366;3.94744785794959;0.000217980910315673;0.0018373662693785;0.151621581033196
RPL5;0.615460957166501;9.68992640507606;4.03319754812476;0.000164311433269597;0.00146704668731988;0.143946608517059
ZKSCAN1;0.984909204666488;5.44136502664235;3.99395498539226;0.000187067037314586;0.00162040227062141;0.142961228299723
TM7SF2;-1.03564880012456;4.0687832156781;-3.96147985426844;0.000208169366911726;0.00177054808183227;0.13891178737898
C9orf85;0.857490021996406;3.32366276870359;3.93548683192807;0.000226694724762051;0.00189879121060526;0.138572331768761
DDB1;-0.558252852854443;8.02871959257534;-4.01877871643497;0.000172343415019333;0.00151755312464378;0.138270946729843
STAC;0.897698099333891;2.21122273432691;3.93338052973418;0.000228263544163936;0.00191092955499505;0.1357894068482
APOBEC3B;-1.54075612411673;3.01729458777421;-3.95051793263202;0.000215796880843702;0.00182473455675831;0.132979883229273
SNHG5;1.07246481330753;6.43680833176899;4.00860726937768;0.000178235912503603;0.00156011965581635;0.117168141779874
RAET1E;1.48680263390245;1.79964590965311;3.86855086176464;0.000281998090978846;0.00226577238793014;0.117123529351448
SEPT9;-0.512717786795823;8.17235414037885;-4.01083906730785;0.000176926578014493;0.00155192104921773;0.114805839828408
ATAD2;-0.950458323547082;5.44877829912241;-3.99256658053058;0.000187925401380998;0.00162519352260893;0.114769081903201
CALCOCO2;0.621208740777668;6.71892462539123;3.99885887183138;0.0001840654289044;0.001602131750384;0.10827458510102
MOCOS;0.620994189822993;3.61566998340809;3.94944241767337;0.000216559584801874;0.0018295661848801;0.108145101094107
WDR6;-0.750629977222331;6.69104205981103;-3.99661554080931;0.000185432734600815;0.00160711723807857;0.107762963126902
JMY;1.10625574953511;3.88979278273776;3.95549107572211;0.000212303684302063;0.00180091702037007;0.101828901301745
CLN6;-0.92800908284566;5.4630692467926;-3.98417758783866;0.000193193160273717;0.00166533963791262;0.098882768254378
SEMA6B;-1.23641633499657;0.496797030331035;-3.92444984408077;0.000235032216111428;0.00195835659256538;0.0972297279758862
LRRFIP2;0.531966585728544;6.3555795846306;3.98516033423859;0.00019256877252941;0.00166264919114176;0.0961291132186979
NDUFAB1;-0.675188352788713;5.9393420209578;-3.97438383260452;0.000199523218168748;0.00171251174841989;0.09033432371558
WDR86;2.52513111353264;-2.47928783167866;3.79188534746763;0.00036128941486293;0.00275986409545939;0.0897592117878352
THNSL1;0.720449427386346;3.08242492610804;3.94713351028548;0.000218205732923663;0.00183829122995236;0.0867845295839471
UQCRFS1;-0.592683598025293;7.23197538454921;-3.99368138885295;0.000187235885306326;0.00162098579728886;0.0841393407308777
KBTBD2;0.597620321059945;5.74373733763364;3.97680072398827;0.000197942763683844;0.00169986008834518;0.0838553392410777
KIF5C;1.44267148955985;-0.271844819887077;3.86801058444604;0.000282493324892858;0.00226861029588417;0.0795551371314112
SCRIB;-0.931935776483914;6.58349337403339;-3.98345563544623;0.000193653095781845;0.00166840393685189;0.0750852423411636
PRPF31;-0.865066177727865;6.66129607594868;-3.98434643711623;0.000193085743222139;0.0016653124063106;0.0704286139381196
ZBTB8A;0.933309236823657;2.81622592451784;3.91205319553387;0.000244748813192578;0.00202139234391161;0.068227056984127
RNF14;0.698513050275617;5.69641426700109;3.97158535469291;0.000201368397015426;0.00172556727764345;0.0668848335566787
PSEN1;0.527848660404237;6.8479196511012;3.98147085592499;0.000194922989854707;0.00167753497680455;0.0625456560202098
PRC1;-0.928788234406415;5.99712927746168;-3.99143288807613;0.000188629108329569;0.00163039650830531;0.0606333409548299
ETV6;0.620524079330343;4.98083394059902;3.94860232015594;0.000217157147646778;0.00183235663991653;0.0600544134647372
USB1;-0.734820213885291;6.41552643393109;-3.9736166138542;0.000200027456594934;0.00171549234444786;0.0567800988020499
IMMP2L;0.732624058816739;3.43469715046956;3.93189498042011;0.000229376294729535;0.00191823432236381;0.0540124508674023
DLL4;-1.6209042309515;-0.561384630329761;-3.80013239630999;0.000351828047329232;0.00270050427678511;0.0530970662142174
TTYH3;-0.968805227143027;6.81982159025315;-3.97897763983912;0.000196529569508868;0.00168954080396402;0.0517167381230399
TIGD5;-1.02238464850839;3.46905197327577;-3.9262896764634;0.000233622169535579;0.00194919729599743;0.0465706531244381
TRAPPC6B;0.973831755171103;4.8113322459876;3.94391777647747;0.000220518504354324;0.00185484047922676;0.0438066911970587
BRPF1;-0.685169749935417;5.00158993811776;-3.94938882093687;0.000216597660902549;0.0018295661848801;0.0412553060536371
BCL2L1;0.521421255539759;7.74888256647823;3.98435579210458;0.000193079793531604;0.0016653124063106;0.0409631410460394
RALGPS2;0.857802703613357;4.61486281276127;3.95140719066265;0.000215168216340948;0.00182231278876668;0.0334912926473683
SYNGR2;-0.775127731423053;7.18398079890527;-3.97079495455019;0.000201892519652089;0.00172913094713287;0.0310146942947656
PRICKLE2;-0.778863562532238;3.86037064550211;-3.93553872017554;0.000226656208620173;0.00189879121060526;0.0294765164517541
SNHG16;0.717782944854733;6.83971703189496;3.96433860099711;0.000206223308826178;0.00175969954472218;0.0230048097308879
ERRFI1;1.32504155375916;7.39555154654247;3.96988913936321;0.000202494792089597;0.00173335976101133;0.0184240906285558
TTBK2;1.13767388888668;2.70502854144912;3.89590678266926;0.000257985498668949;0.00210674967803636;0.0175610903629542
PPP4R1L;0.810765602824805;2.72626912724986;3.87060629969919;0.000280121633427279;0.00225409715402213;0.0136052426960536
ZNF329;0.783802751461787;3.10823081054714;3.86435581101007;0.000285865420304156;0.00228993398120275;0.0134961727218599
NEBL;1.04110477842769;4.39518851428265;3.94164999024876;0.000222163684631314;0.00186573109075498;0.0127177199935797
GSTA2;-3.38241434121811;-2.96197665596848;-3.76466902912695;0.000394275873574331;0.00296867626297166;0.0123305550748105
TSPAN2;1.62013804236043;0.424751432905276;3.82395692821575;0.00032581245042434;0.00253131279336663;0.0100213860014975
NOP2;-0.656694573841563;6.6327076383621;-3.96041447280445;0.000208899129269213;0.0017758093623295;0.00446621949860315
ECE2;-1.21342969329669;1.44908954601799;-3.88027184892626;0.00027145750969748;0.00219543838096094;0.00277617170623046
PNPLA4;0.760299242831255;3.66681803380467;3.89489363636023;0.000258838637200154;0.00211263645988659;-0.00192195166374454
IP6K1;-0.59917438563904;5.27484705193304;-3.93857282124128;0.000224414949942779;0.00188265756062815;-0.00326542594169243
SDC4;1.1546391983188;7.61690211419559;3.95060737687944;0.000215733567926695;0.00182473455675831;-0.00462743926631504
TNFAIP8;1.03464232768421;5.58351200205808;3.94745991595242;0.000217972290832803;0.0018373662693785;-0.00685691849281955
CAMSAP3;-1.1830440935999;3.38677293643479;-3.8800459110246;0.000271657064753833;0.0021959404328507;-0.00771552249156393
PRR12;-0.869522816377602;5.17809154447389;-3.94308342502336;0.000221122420978824;0.00185796340362691;-0.0116737361054788
ZNF140;0.851612865498789;3.63128003374121;3.8907485000572;0.000262357477833664;0.00213384799563079;-0.0117685938868517
SYCP2L;0.99946009289492;1.48157423094932;3.88455193865787;0.000267703730248306;0.00216837306453154;-0.0121167467104772
GPRIN1;-0.682122602388594;3.49262984032647;-3.91429670764454;0.000242962139396312;0.00201230694522207;-0.0159175469319726
RHBDD3;-0.914757282433333;3.97575954084477;-3.9016181781743;0.000253226491958307;0.00207744568877762;-0.017018187290101
ABCB9;-1.14323293097945;2.60879047506104;-3.84668212645069;0.000302725500990201;0.00239496504572387;-0.024109578034432
PHLDB2;1.35038001189005;6.42255737823977;3.95172526715452;0.000214943779596789;0.00182137771432335;-0.0271367423179134
MRFAP1;-0.503687235884563;8.10266135801357;-3.95894538132763;0.000209909468259668;0.00178250076369574;-0.0327356935849599
PIK3IP1;0.888683395856074;3.36608907547395;3.852496191362;0.000297076302826601;0.00236432475587907;-0.0338568035754205
LOC100507377;2.0214665387072;-2.60860264702803;3.7486690558135;0.000414995782901158;0.00308599983253268;-0.0339587118518905
SYT1;1.07368353940049;3.22433680950598;3.91039388825267;0.000246078369222885;0.00203027365268447;-0.0344198642404709
IFI16;1.39977692716481;5.25075689894666;3.81320440559895;0.000337316619549619;0.00260533943078649;-0.0345429457409452
POLE2;-0.998558258225107;2.38208720164869;-3.89794244516842;0.000256279502389239;0.00209603302184501;-0.0348776631133534
ARPC5L;-0.619964117582787;5.90817806432797;-3.92848631318262;0.000231949333593743;0.0019377231723289;-0.0359943728043648
UBE2E2;0.538463432943423;5.15714178766009;3.92741153471934;0.000232766378849233;0.00194353234153623;-0.0361527636148198
AP2A1;-0.646025754198684;6.79286203042753;-3.94922806618519;0.000216711902697875;0.0018295661848801;-0.0376364701672545
LASP1;-0.602236899194235;8.98204846943978;-3.96861362998569;0.000203345809239558;0.00173971216442606;-0.0476343521069031
RGS10;0.680331304781978;4.637397025257;3.92154908265949;0.000237272014222077;0.00197495877184431;-0.0493652004006853
NKX3-1;1.41447383825657;3.9052440643392;3.89073080766313;0.00026237259521811;0.00213384799563079;-0.0498981529718696
TYSND1;-0.940397864868366;5.13059851344795;-3.92620236386713;0.000233688901385781;0.00194919729599743;-0.0516022495847785
ALG9;0.465970491945447;4.77380692100408;3.91549823137206;0.000242010446149262;0.00200812096433359;-0.0596134518468601
SIKE1;0.686140619877777;4.52871473921771;3.9006709088123;0.000254009916125419;0.00208280307508795;-0.0669598959440227
METTL18;0.785435256939889;2.75061981207238;3.85044837399759;0.000299054396276354;0.00237438026108555;-0.0681726997389092
RCCD1;-0.617811222853388;4.38955879895219;-3.92579182107389;0.000234002919838454;0.0019507978280687;-0.0686652985937384
WDR61;-0.514673865987827;5.94443739218998;-3.9322167600848;0.000229134823427429;0.0019172187190185;-0.0721115377341244
SLC43A1;1.00463540948586;0.777565541411188;3.85801745948961;0.000291805472554533;0.00233167024167761;-0.0723309320004502
FAM207A;-1.17465427096636;4.13327275675754;-3.89282849529992;0.000260586039344764;0.00212364326859893;-0.0764290062759576
TTLL12;-0.589857589425831;5.39666958766584;-3.91691315531943;0.000240894324774623;0.0019998986744413;-0.0806094482233055
TMEM208;-1.01358336805344;5.10166426458496;-3.90552779673529;0.00025001763245688;0.00205613180543442;-0.0825778509930917
ALAD;-0.765822310514801;4.55552315438587;-3.90791753087996;0.00024807553972079;0.0020456946804131;-0.0855089698464786
ASB6;-0.593605935319492;5.24685150325413;-3.90663870724219;0.000249113003189711;0.00205213099533226;-0.0862893345617683
TSFM;-0.622905408834242;5.02975475543482;-3.91374945512511;0.000243396795728357;0.00201230694522207;-0.0882691371575239
