logFC;AveExpr;t;P.Value;adj.P.Val;B
ANKK1;-2.39534777833475;-1.67677333738373;-3.09203893048856;0.00306613347019915;0.765239842492047;-2.30340571791057
CFB;1.11937746677343;5.40604839952354;2.87504591260111;0.00565741821640854;0.999256156617403;-2.30972886962615
PARP14;0.874253431912632;6.90883116132339;2.89388988879277;0.00536990402052724;0.999256156617403;-2.33302744629038
HPCA;2.68171499628052;-2.07650278849723;2.99559808385684;0.00403844204210951;0.9134029377498;-2.4186629824295
TRABD2B;-1.60932151080907;0.353240583743746;-2.81716808849693;0.00663196308038489;0.999256156617403;-2.492074620936
ALDOB;-2.31634686893449;-2.43631293529503;-2.92378587575231;0.00494141068912759;0.999256156617403;-2.57906963117996
HLA-F;0.834350003571198;3.68861293401831;2.71907732248604;0.00864372447035046;0.999256156617403;-2.57930728808888
KCNT2;1.73631952623238;-0.936759213818808;2.83241265891645;0.0063612520764976;0.999256156617403;-2.59099041514086
LOC284454;-0.576056690803902;4.2530249121424;-2.73962915387678;0.00818081407229216;0.999256156617403;-2.61571777411841
LOC100129534;-0.893525377631721;0.342618473203903;-2.68420723754294;0.00948442122220908;0.999256156617403;-2.63584754332614
CCDC17;-1.06687492816474;0.299489975103118;-2.69564383411067;0.00920078052585658;0.999256156617403;-2.64168162752322
SNORD18B;-2.45605479565497;-2.39268804691522;-2.85904190634647;0.00591272215193396;0.999256156617403;-2.65059267269486
IFITM3;0.843492921378388;5.52975828264831;2.69682408733463;0.00917195549250502;0.999256156617403;-2.65252013074011
P2RX3;-1.8484049702969;-2.95708440223678;-2.81813242050945;0.00661452853555189;0.999256156617403;-2.65677706623743
SLC44A5;-1.98898463745733;0.814263069332321;-2.74231266421448;0.00812208036992864;0.999256156617403;-2.69578315065979
TIGD2;0.543435871077343;3.4569718654977;2.68015936062161;0.00958671552673867;0.999256156617403;-2.70649619311682
SAMD10;-1.58331603192776;-0.431151383077153;-2.74299566549314;0.00810719355503072;0.999256156617403;-2.71232463580314
ADAM21;2.18619236811077;-1.34362555822034;2.81675120160575;0.00663951326360315;0.999256156617403;-2.72436632590789
NUCB2;0.574923028033949;5.21742513522966;2.71209292275815;0.00880643217406547;0.999256156617403;-2.7347115717291
LGALS3BP;0.64094837406973;7.94455943411944;2.73266586623462;0.00833504262161583;0.999256156617403;-2.73511021337908
LRRC49;0.564539137750867;3.13611394868231;2.67999945264997;0.00959077722692316;0.999256156617403;-2.73714895088181
COL1A1;-0.639883966657123;4.59669463220142;-2.68482184105547;0.00946897715718581;0.999256156617403;-2.7643574259847
LNX1;2.12401461547934;-0.0357800866869148;2.71623138179396;0.00870968741473805;0.999256156617403;-2.77447207238602
SAT1;0.653955913467172;9.22168161249267;2.72627719806885;0.00847888721210718;0.999256156617403;-2.77786971204022
MBNL1-AS1;1.78288923278311;-0.115153483308054;2.70153708944322;0.00905767372845307;0.999256156617403;-2.77952984581496
LOC158435;-1.98909493028173;-2.9565549572899;-2.71875957278652;0.00865106645331401;0.999256156617403;-2.82394659330204
PCDHGB7;-2.18690364049924;-1.14633217156644;-2.70155845964237;0.00905715852405576;0.999256156617403;-2.88400479627932
TENM4;2.00188489815044;0.0675730658744384;2.6901167483352;0.00933687430702025;0.999256156617403;-2.89591769531029
CACNA1C;-2.24841807115817;-3.33968434578232;-2.72969623373045;0.00840162470965808;0.999256156617403;-2.91026231911176
LINC00634;-1.83580583960856;-3.00666973992212;-2.66326453259885;0.0100246554475153;0.999256156617403;-2.92385510876181
PPP1R1C;1.46691040806257;1.44182328999283;2.58375593818351;0.0123413586116938;0.999256156617403;-2.94669548093815
NPY5R;1.60838437787356;-2.16698531891372;2.61863548058889;0.0112708551587133;0.999256156617403;-2.95404038465782
SUSD2;0.547835738532014;2.44769928389823;2.59277517389886;0.0120560234734618;0.999256156617403;-2.96156874019401
MMD;0.629212087681592;5.26017447154045;2.61825342386665;0.011282107841963;0.999256156617403;-2.961643555154
NFYB;0.508315518505619;4.97980610106988;2.60589701033498;0.0116516049258941;0.999256156617403;-2.96334592858235
UNKL;-0.424215745738345;4.32524369154414;-2.62173149966672;0.0111800449152909;0.999256156617403;-2.96569414028884
PLA2G4C;-0.709160448629609;1.8561613179463;-2.51741112381661;0.0146360773151681;0.999256156617403;-2.98880376954795
OLIG1;-1.72754329393603;-3.39543879311479;-2.66267985357444;0.0100401335143219;0.999256156617403;-2.99543572019029
SERPING1;2.09268207144161;2.03161489231847;2.57637802020152;0.0125793181283445;0.999256156617403;-2.99645591098892
BEX2;-0.886644062185754;1.51287840195001;-2.49863336285289;0.0153522510098192;0.999256156617403;-3.0045273287789
CPSF3;0.326869605543991;6.03009721892501;2.61115876337496;0.0114929347433735;0.999256156617403;-3.00574212004447
SPRED3;-0.610331334009872;2.86017527784626;-2.5103245617072;0.0149027271699495;0.999256156617403;-3.02157755764645
YPEL1;-0.79194992408065;0.628049293635021;-2.48393559980041;0.0159347387435829;0.999256156617403;-3.03451715379596
ZFP28;0.565905599788164;2.32175437358186;2.50751168022405;0.0150097811170336;0.999256156617403;-3.04055618641499
FLCN;-0.455569263507026;5.33876638381111;-2.58374018076018;0.0123418624451916;0.999256156617403;-3.04867098944575
ELAC1;0.583011771739807;2.2805832373399;2.48850909258115;0.0157513839088549;0.999256156617403;-3.05234374193141
TMEM88;-1.81922962861735;-0.913879409651724;-2.54341237933596;0.0136942865809218;0.999256156617403;-3.08995108049458
TMEM150B;-2.24841807115817;-3.2911842913685;-2.60266582012471;0.0117500284621549;0.999256156617403;-3.09328327861053
CEP63;0.415867770022763;4.2723654400474;2.52765884850043;0.0142581110048971;0.999256156617403;-3.09576532611061
GTF2E2;0.350784535504149;5.88813257320136;2.55589843738939;0.0132618465874626;0.999256156617403;-3.10320767456996
HIST1H3G;-2.21791640718909;-2.91265765570394;-2.59189530602735;0.0120835927472615;0.999256156617403;-3.11239199955352
