logFC;AveExpr;t;P.Value;adj.P.Val;B
UBB;-0.774507741873693;9.34045024415981;-2.9306232261279;0.00484797682821079;0.0358835652812841;-3.12950925049655
NDUFS2;-0.598424772422766;6.53033013076554;-2.84263405194581;0.00618549602095141;0.0418902620738906;-3.13099138640683
FAM133B;1.90374383416431;-1.83709161763911;2.52574872347024;0.0143278849408295;0.0706070167259617;-3.13456224644538
KLHL3;1.20219407175128;1.88068879603833;2.59392348430905;0.0120201290339643;0.0633213744402919;-3.13508164714956
FGF14;2.02789841267776;-3.09420972408784;2.49727106981441;0.0154054199124066;0.0738729427381777;-3.13528733670518
ZBP1;2.02789841267776;-0.993092628415455;2.49669147747901;0.0154280911978259;0.0739372639372558;-3.13651363659142
TIMMDC1;-0.44346028173357;5.99288168604154;-2.80711651644383;0.00681623036379583;0.0445118738429893;-3.13732549928709
NMUR2;2.02789841267776;-2.38861163911291;2.49627654663128;0.0154443401020094;0.0739704950016355;-3.13739140818626
CSNK1G2-AS1;2.02789841267776;-3.33016613256634;2.49611384438949;0.0154507158224036;0.0739704950016355;-3.13773556762411
MFAP2;2.02789841267776;-0.33899438807329;2.49542783695058;0.0154776241550692;0.073992968414072;-3.1391864650072
CTAGE4;2.02789841267776;-2.92687309134255;2.49487852313286;0.0154992012461634;0.0740337145648828;-3.14034803009582
SLC25A33;1.01390256885313;2.71140654248141;2.65529591267628;0.0102374951751764;0.0574371304647323;-3.14117559750586
TM9SF4;-0.49926105560378;6.68984080052019;-2.85605723875743;0.00596149824771575;0.0408857928341622;-3.1414283278994
GRM5;2.02789841267776;-3.10778125735046;2.49412223701916;0.0155289526706293;0.0741536505255491;-3.14194692326279
C8orf31;2.02789841267776;-2.60193991050482;2.49393076619282;0.0155364930885603;0.0741615150948926;-3.14235165829004
CWF19L1;0.618551291216964;4.91347043356967;2.79088744266154;0.00712373391225988;0.0456499390823865;-3.14266139665575
TBCC;0.597158756694504;4.28344072714059;2.75134534510106;0.00792721756832404;0.0489428134237426;-3.1434329207567
TNFRSF18;2.02789841267776;-2.54250059809831;2.49294739339141;0.0155752719532274;0.0742638265399707;-3.14442994564752
PHKG1;1.69691500107668;-0.538111239917901;2.5356266061257;0.0139703669468453;0.0695877897837928;-3.14526083878455
RPS6;-0.514519163526023;10.7398791646897;-2.94053092209958;0.00471549329713496;0.0352913225310237;-3.14571381547337
CADM4;-0.846408498733493;3.90039288281564;-2.6957602065224;0.00919793470867943;0.053541612533875;-3.14685271759602
CYP2G1P;1.93915909791247;-3.40587949217417;2.49708612188152;0.0154126510492106;0.073885436737407;-3.14721361174801
C18orf54;1.57692379075769;2.10469550030522;2.52552452566009;0.0143360947776317;0.0706070167259617;-3.14811167987481
IFI30;-0.887601039690834;4.87371663542704;-2.77085327598004;0.00752094811515355;0.047286471227799;-3.14818620772575
TMEM176B;1.93915909791247;-2.65920867554587;2.49602802647926;0.0154540796776158;0.0739704950016355;-3.14945935721541
ITPKA;1.60734620166971;0.000243486585643527;2.53278604761873;0.0140723407309426;0.0699152405895325;-3.14947681952106
RNF175;2.02789841267776;-2.86020705661087;2.49051051070952;0.0156717462244337;0.0745902271879857;-3.14957733122253
ACTG1;-0.463444804580137;11.9939654951786;-2.95591748346831;0.00451639863508554;0.0344510197699242;-3.15100660731301
EVI2A;2.02789841267776;-3.09730616800236;2.48957073922576;0.0157090949452757;0.0747106625971801;-3.15156133182181
SH2D3C;2.08630139680125;-1.49231130384839;2.506314122949;0.0150555689098545;0.0725887669644775;-3.15331331807637
ATP2C1;-0.820579552096762;6.88817622305371;-2.83595203385621;0.00629987737957427;0.0424408649051554;-3.15361322908618
TNFRSF21;-0.6902206061404;6.658905133663;-2.81277436519729;0.00671193689379897;0.044119246092449;-3.15426543444505
HLA-F-AS1;-1.26915357065388;1.2890619539553;-2.59195190520261;0.0120818175771431;0.0634603328377856;-3.15606395158796
GSTO2;1.42370453297113;1.87997023038658;2.54354310769542;0.0136896935127888;0.068748377850243;-3.15642345986544
MYOZ3;2.41315623327048;-2.26405260806831;2.49384465151814;0.0155398854956868;0.0741615150948926;-3.15672297589232
YTHDC1;0.67997461284545;6.51592759313129;2.84789258910711;0.00609683400286396;0.0414806472299378;-3.15757894576867
KRT12;2.02789841267776;-2.80718867982175;2.48656926045475;0.0158289194509788;0.0751142845488938;-3.1578939465705
ABCC9;2.02789841267776;-1.31598373112335;2.48654147620056;0.0158300324918492;0.0751142845488938;-3.15795253845673
ZNF234;0.834610764671987;3.10035850154541;2.7391193924887;0.00819201515398397;0.0499614859178087;-3.15842554942405
LOC100129034;-0.835734398109932;5.00790462438894;-2.79741473211369;0.00699855172769681;0.045185071441593;-3.15929829912511
SUMO3;-0.598647345730318;6.26188754056522;-2.80106495353916;0.00692943368949491;0.044946771245499;-3.16085752603925
PUF60;-0.661713822166605;7.25060459874299;-2.8766206037745;0.00563285722132278;0.0394873234033278;-3.16158438660215
TMEM200C;2.02789841267776;-3.62552844496197;2.48480020460157;0.0158999291425496;0.075294861605083;-3.16162352730416
PLCH2;1.91572836017662;1.4413727166484;2.51293979048745;0.0148038153577199;0.0719383458195499;-3.16196172642902
LOC285819;2.02789841267776;-3.47684763829926;2.48444237534779;0.0159143272704958;0.0753212555559453;-3.16237765924442
EFHB;1.68496530192346;-0.596121464093553;2.5658722399001;0.0129253568757108;0.0662112384141201;-3.16265723720614
GALNT15;2.02789841267776;-3.06286970536337;2.4839995314901;0.015932162456172;0.075335829162947;-3.16331084212343
NEK9;-0.622672095471367;6.26105953234666;-2.85785963717755;0.00593199874629111;0.0407534692363475;-3.16340544344013
AGPAT4;-0.603120417595234;3.62145810159621;-2.67454892792382;0.00973016679117842;0.0554873095878232;-3.16354101500118
CD6;2.41315623327048;-2.04083853946219;2.48991298525013;0.0156954839939311;0.0746809549702297;-3.16506128251713
C20orf197;2.02789841267776;-2.26783947973064;2.48284057995176;0.0159789237030857;0.0755122332276298;-3.16575242027448
SEC14L3;2.02789841267776;-3.34967391160075;2.48258778630964;0.0159891398284297;0.0755381634071305;-3.1662848641323
HES4;1.25623687253237;3.77089157476275;2.70193019558592;0.00904820080602509;0.0529619410802349;-3.16679304373143
DEPDC7;1.20068948391407;3.24630754399623;2.72162110631592;0.00858515303105116;0.0514188307536027;-3.16871025230112
KIF25;2.02789841267776;-2.76194276608696;2.48109605596222;0.0160495450609621;0.0757647434039249;-3.16942593136518
PRR16;2.02789841267776;-2.31111481654024;2.48097410342858;0.0160544924249272;0.0757647434039249;-3.16968265507278
C14orf39;2.02789841267776;-2.54450600847768;2.48093514570213;0.0160560731498332;0.0757647434039249;-3.16976466333424
COL9A3;1.99190324707301;-2.02984145980448;2.48640145082577;0.0158356430018038;0.0751142845488938;-3.1698566388935
RASL10B;2.12343776434185;-2.12028745133551;2.48621823970163;0.0158429865801805;0.0751142845488938;-3.17024423150542
EPB41L2;-1.04826893905676;6.30260305554647;-2.78391081916331;0.00725981165675149;0.046150378724068;-3.17042344911332
SOWAHC;0.8981053149586;5.04033914779908;2.73736115575986;0.00823075736633004;0.0499614859178087;-3.17201683062829
DNAH9;2.02789841267776;-2.39758249497904;2.47946766719378;0.0161157190068423;0.0760012930901365;-3.1728530478016
STEAP1B;2.02789841267776;-1.06688639776613;2.47932316219125;0.0161216032275431;0.0760066022295;-3.17315708781404
TSR1;-0.500410440932377;6.51168817809946;-2.87110303785537;0.00571935206841604;0.0397715326899475;-3.1743049091733
ACOT8;-0.90874274875969;3.6521557974478;-2.67421923941971;0.00973865725101542;0.0554961014165071;-3.17444311550505
TMEM39A;0.722724962617038;5.03819780924035;2.78108584226017;0.00731559000679798;0.0463698091978508;-3.17463337245035
DOK6;2.02789841267776;-3.40388402413833;2.47689543482957;0.0162207500785483;0.0763388453166329;-3.17826295280948
F13B;1.63603577993394;-2.5209811778098;2.57835934419486;0.0125150085343314;0.0647561487913426;-3.17939897264929
SLC6A20;-1.56739415417896;-2.5321961681097;-2.55428889085967;0.0133168871341011;0.0675700883713457;-3.1810084675126
TMPRSS11E;2.02789841267776;-0.89650626162035;2.47547883297978;0.0162788569211317;0.0765277668075768;-3.18124044265109
ACLY;-0.792503299429823;9.27642115870436;-2.91322807798543;0.00508897279681646;0.0369482556743406;-3.18272773338482
ZNF529;1.20381664707909;2.30696773698224;2.57545822961014;0.0126092745048975;0.0650475304423259;-3.18398909891777
CCDC9;0.733869061497328;4.31900971328091;2.72080586499675;0.00860388446162532;0.0514718526237982;-3.184088240311
PPP2R2C;-0.778102661234158;4.59450901711285;-2.77028440698016;0.0075325189689424;0.047312986823011;-3.18514899352258
MXRA8;2.31479976552594;0.495616973767612;2.52212859621235;0.0144609711491398;0.0710113466606501;-3.18652255364917
GPAT2;2.02789841267776;-1.89103452547068;2.47210105603947;0.0164181661976677;0.0769505189775075;-3.18833458831142
PSKH1;-0.654626440041468;4.87562477247382;-2.79278329210882;0.00708716385914781;0.0454814256015139;-3.18878085340819
SLC31A1;-0.632089851872618;5.48069098480386;-2.79411489122299;0.00706158142209945;0.0453719388798047;-3.1900174460101
BMI1;1.54327312969933;-0.0499569439865407;2.54077479374452;0.0137872555468213;0.0690002609570682;-3.19049112433114
GZMA;2.02789841267776;-3.61939820931893;2.47095194599107;0.0164658032480463;0.0770833163191803;-3.19074624563988
TTLL7;-0.988881041312339;2.33211624594291;-2.60313003389926;0.0117358419023842;0.0623193493041165;-3.19251710272174
RPS4X;-0.678995517286484;10.5806185237092;-2.91794252012035;0.00502258292075548;0.0365854523685726;-3.19424341253641
SNORD47;1.74554481311806;-0.172289109577141;2.57185554531533;0.01272723426658;0.0655146996261949;-3.19461109380994
ATP13A2;-0.994463734979617;5.49754126558904;-2.70193830785533;0.00904800541526524;0.0529619410802349;-3.19468083629921
CMTM7;-1.18034444430863;4.68380567498754;-2.65188084834947;0.0103299678446596;0.0578562203172817;-3.19497959082762
MBD5;1.11344817902153;3.08234585377989;2.64600392506687;0.0104908899518063;0.0583426333870349;-3.19616080875334
CA3;2.02789841267776;-2.72934829963703;2.46835763399163;0.0165738104714568;0.0774300891080956;-3.19618770291205
PCCA;-0.61227235923787;3.80960375075041;-2.73227248137162;0.0083438347795657;0.050368886218444;-3.19724835313229
PSMC1;-0.507164094162541;6.56111901339634;-2.81170086624176;0.00673161129694161;0.0441551604184265;-3.19831697533649
KCNIP4;2.02789841267776;-2.71689959125876;2.4671951921812;0.0166224124282506;0.0775890688826554;-3.19862440299397
NOC4L;-1.12082361357586;4.57124447234678;-2.71964971271331;0.00863051313499667;0.0515275928795103;-3.1993230796515
SNX20;2.02789841267776;-3.32669717586184;2.46615595429014;0.0166659718945798;0.0777340976815925;-3.20080207287326
ORMDL3;-0.557823917750341;5.95997679239799;-2.77246389965438;0.00748827650707567;0.0471649213909778;-3.20252563336295
PFDN1;-0.563492762083437;6.31624085439621;-2.80095264061347;0.00693155095287079;0.044946771245499;-3.20259158277842
BEST3;-1.8712833877629;-0.719643659623595;-2.50712942705429;0.0150243826135542;0.07254669391968;-3.20292998016215
SLC10A6;2.02789841267776;-2.23108333710939;2.46490924748023;0.016718363068269;0.0779458299151957;-3.20341352232857
LHPP;-1.13698401345789;3.27590336676244;-2.64031818262335;0.0106487518918542;0.0587700538420219;-3.20372461328274
NCMAP;2.02789841267776;-0.843808415876697;2.4643849195146;0.0167404415362329;0.0780020410875406;-3.20451150744698
SIRT1;0.962613085852022;4.54220435679938;2.76117459297384;0.00772005861131776;0.0480969961985136;-3.2061750679399
SRFBP1;1.08420576911683;4.2135526368293;2.74393153229063;0.00808683593765154;0.0495858082272968;-3.20620947802972
EPHX4;1.61089156032536;0.214130468543972;2.49883450556673;0.0153444146751534;0.0736688715377893;-3.20625613404906
LTB4R;-0.789894456726265;4.43374832931181;-2.74719166681526;0.00801628541861934;0.0493046311095906;-3.2065696213739
RRAGB;0.940259947323155;3.51092639837167;2.68718861564455;0.0094097183927898;0.0543979123735185;-3.20684307103107
HGSNAT;-0.738013174984379;6.18202090869637;-2.78886741835392;0.0071628904649442;0.0458017811835683;-3.20759557390617
RAB25;1.85000603359312;1.08659466018199;2.47314298898132;0.0163750796743135;0.0768161960757151;-3.20867430422879
RFX2;0.702720251105794;2.95549730602054;2.64135435515417;0.0106198225034801;0.0587159656795045;-3.21086155873477
DGCR10;2.02789841267776;-3.04819322236797;2.46111228544191;0.0168788406482263;0.0784649946665071;-3.21136047470019
ZNF460;1.42749200339292;1.67476378518582;2.61207779699483;0.0114654236542348;0.0613114201637402;-3.21189404037427
PTPN7;2.02789841267776;-3.35076965870079;2.46070654662228;0.0168960708834;0.078478388376214;-3.21220910094807
FGL2;2.02789841267776;-3.20610498997063;2.46062964253109;0.016899338502583;0.078478388376214;-3.21236993777681
SGIP1;2.02789841267776;-2.95426619715093;2.46056372211125;0.0169021398836816;0.078478388376214;-3.21250780023127
SLC2A10;2.02789841267776;-0.641197636534525;2.46028527543486;0.0169139774824692;0.0784912731921793;-3.21309009639586
FZD10;2.02789841267776;-2.04866738669201;2.46007002674521;0.0169231334627777;0.0785109528901969;-3.21354019511854
C12orf56;2.02789841267776;-1.94548058716198;2.45975986552304;0.0169363345642101;0.0785493821121159;-3.21418870695375
CXXC5;-0.978132161166587;3.44017165140263;-2.716805680781;0.00869633930490902;0.0517343119989988;-3.21491380287069
KRT75;2.02789841267776;-1.18696832582221;2.45926314463479;0.0169574953496998;0.0785790754919512;-3.21522715845085
SPATA6L;0.894915667740494;1.578784483308;2.6636841784968;0.010013559709079;0.0565782063081424;-3.2152616716678
CENPI;-1.80439424274382;2.68470000432679;-2.51369301402539;0.0147754376524041;0.0718660370346685;-3.21571401935027
DLG2;2.20682097249618;-1.39987046780838;2.48143898046605;0.0160356406879571;0.0757354490563983;-3.21586373391617
MAP3K19;2.02789841267776;-3.29343784234919;2.45766045391706;0.0170259339526905;0.0788276066742973;-3.21857662886387
FOXJ3;0.768046224778411;5.78147572844349;2.80031817465265;0.00694352276969836;0.0449774179301265;-3.21881661566252
SPAG17;2.02789841267776;-2.23011832550947;2.45712541934664;0.0170488364801062;0.0788647744304057;-3.21969441346473
SNORA16A;1.88395556506972;-0.376256430645182;2.52542417131155;0.0143397710047593;0.0706070167259617;-3.22002606192878
TCEAL2;2.02789841267776;-3.72177634222542;2.45694724205546;0.0170564696379199;0.0788647744304057;-3.22006661530373
JOSD1;-0.542650892850877;6.1695619685779;-2.77055165516113;0.00752708107517775;0.0472974295884399;-3.22196510150906
SPATC1L;1.94502323134192;-0.952606980772845;2.47118457299905;0.0164561495090776;0.0770607083284952;-3.2226109364845
ODC1;0.765179588641564;7.53647356506281;2.85094599436637;0.00604589230581878;0.0412696742738647;-3.22268977969369
OAZ1;-0.889398841295709;8.23958521378044;-2.84102387155079;0.00621288192175666;0.0420323434715032;-3.22339716420934
BCL2L10;2.02789841267776;-2.06188958890274;2.45517242909649;0.0171326711972553;0.0790696784263967;-3.223772922911
PCDH10;2.39675533085284;-2.66967768683739;2.47023896068102;0.0164954230818105;0.0771767407398239;-3.22390607080506
HMGA1;-1.1752973185691;8.96198816738626;-2.86859523271939;0.00575906997181742;0.0399607405125281;-3.22519909525554
IL27;2.02789841267776;-3.44959886814794;2.45364743862482;0.0171983912940918;0.0792584835950747;-3.22695582922608
GLYATL2;2.02789841267776;-3.20633913598135;2.45273684865248;0.0172377416679125;0.0793228854767036;-3.22885563016612
TRIM58;2.02789841267776;-2.55830358326745;2.45263466971415;0.0172421622973214;0.0793228854767036;-3.22906877522754
NCALD;-0.923139985187629;2.04186211118769;-2.63597609344128;0.010770764428495;0.0590756025126838;-3.22913677314848
ZNF625-ZNF20;2.02789841267776;-3.01209903263918;2.45248830894995;0.01724849616949;0.0793291763073031;-3.22937407117858
PHLDA1;0.592955760016958;7.67889083314743;2.80557997753283;0.00684481092627681;0.0446253734389467;-3.22937997115453
RBBP8NL;2.02789841267776;-2.22544791017294;2.45225817496947;0.0172584596259805;0.0793521518727076;-3.22985408152056
TLK1;0.70501144160445;5.6059755791314;2.7946922949846;0.0070505149154298;0.0453595697957228;-3.23008308005196
GIMAP8;2.02789841267776;-2.63262223032601;2.45191968718921;0.0172731235815774;0.0793648455210808;-3.23056002960605
CLCC1;-0.775001410893585;4.83577952554869;-2.72010278802145;0.00862006884180978;0.0514915331377067;-3.23270025359759
SERPINA10;2.02010850904955;-2.20818596122158;2.47390201803346;0.0163437561395772;0.0767143158440984;-3.23325054207291
ARL2BP;-0.599369012895025;6.20943414075352;-2.8044506846372;0.00686588686390709;0.0446898169833692;-3.2333243996794
GRHPR;-0.548204540721866;6.57821249590054;-2.83821375602043;0.00626094477605252;0.0422858650773306;-3.23361001296666
GRIK1;2.02789841267776;-2.85366134178937;2.44997894146262;0.0173574171741899;0.0795962972744182;-3.23460613972756
PCDHB10;2.59017164377643;-2.09337318538797;2.45951125009361;0.0169469228451582;0.0785756744864186;-3.23464181212198
LCT;2.2874055153314;-2.39328905615047;2.45727538628913;0.0170424142444004;0.0788581931418908;-3.23681611293802
PCGF1;0.766803100587047;4.36394909736055;2.75663669556763;0.00781507181295922;0.0485190610362365;-3.23813064934109
LOC100506321;2.02789841267776;-3.06539208729559;2.44825297115891;0.0174326930937893;0.0798416583541361;-3.23820233791622
RUFY4;2.02789841267776;-2.63739377432965;2.44808804557794;0.0174399014585601;0.0798416583541361;-3.23854586799846
C9orf129;2.02789841267776;-3.02248689325893;2.44755308393192;0.0174633013666017;0.0798801010105182;-3.23966003411051
EML1;-0.941442249391768;4.03037190274398;-2.69773449839528;0.00914977728106584;0.0533586683134226;-3.24058134964327
GLT1D1;2.02789841267776;-3.62086544995139;2.44640383265997;0.0175136666420838;0.0800417159582274;-3.24205292692981
SORT1;-0.931596984554656;5.49925391962428;-2.75239591465391;0.00790483463510257;0.0488858050267363;-3.24277856584135
ZNF182;0.85858077852384;3.58310778068698;2.70337378350327;0.00901349159164313;0.0528540574871024;-3.24307348746733
COA1;-0.486075775069786;5.67019486161078;-2.76881590048568;0.00756246429593969;0.0474451069124291;-3.24404248623044
TYROBP;2.02789841267776;-3.19773461989899;2.44505655242851;0.0175728767893568;0.0802205089901103;-3.24485700189298
CSGALNACT2;1.19350902438848;4.80318990691257;2.67752813429982;0.00965374980795397;0.0551697122298564;-3.24584104110464
KLHL6;2.02789841267776;-2.71388285793342;2.44428609906871;0.0176068174744393;0.0803295331388801;-3.24645998208105
ZBTB9;0.742754688720635;3.67041000937913;2.62748005939447;0.0110131987556907;0.0600183636044516;-3.24751035438414
RELN;2.26599063738184;-2.5496348469705;2.45580746062742;0.0171053709893426;0.0789862874342301;-3.24894804057015
MTHFD1;-0.42335748488942;6.88390018138514;-2.82341494909973;0.00651977162288291;0.0432476379286996;-3.24985815955707
ABHD12B;2.02789841267776;-2.30363490626353;2.44237458873697;0.0176912797583166;0.0806116881476399;-3.25043526912582
PDXP;-0.892852075686109;3.49232307016958;-2.6152200148895;0.0113718144904788;0.0610356158791726;-3.25356960876479
PARP15;2.02789841267776;-2.28536773900832;2.44079288773791;0.0177614443553099;0.0807148760059583;-3.25372279057647
SOCS1;1.61013962727796;1.10804279390314;2.55310806352454;0.013357398747066;0.0676681668845182;-3.25424154661597
C18orf25;0.709583545657735;5.30655557230843;2.7427611287339;0.00811230273122351;0.0496657000865593;-3.25480312379012
DNAJC21;0.551691342204109;5.42534450551576;2.76630532317951;0.00761391299501444;0.0477116642877072;-3.25507537382495
MRPS18B;-0.555808704231958;5.62454192262737;-2.76108772439933;0.00772186742460861;0.0480969961985136;-3.25732460610775
ANXA6;-0.978472187096488;5.80472556395496;-2.71741696471976;0.00868215218788797;0.0517319692966215;-3.25762057357688
OVCH2;2.02789841267776;-2.81262012196066;2.43882921682435;0.0178489013416341;0.080977848230702;-3.25780186199515
DUSP6;1.06808426841127;5.86812716532927;2.71091686988769;0.00883410397854595;0.0521845942490068;-3.25809167241212
CALR;-0.642338509171177;9.88083876962559;-2.87964732104665;0.00558592545398484;0.0393577358961181;-3.26073212555358
TECR;-1.30809993002909;5.91795745142226;-2.68642737872849;0.0094287409351439;0.0544684553190067;-3.2614867105344
HSP90AA1;-0.584131558170935;10.9819609545434;-2.89716383954062;0.00532135355348571;0.0380644784190897;-3.26434999615899
ARL11;2.02789841267776;-3.09221516407013;2.43554704649878;0.0179959457017024;0.0813382118543556;-3.26461396076819
PGLYRP3;2.02789841267776;-2.6138812757009;2.4353788540891;0.0180035101279701;0.0813493825386326;-3.26496284450841
DPF2;0.410899535080723;5.65216116110495;2.78292182109715;0.00727929443273595;0.0461763979245796;-3.26602135333966
P2RX7;2.02789841267776;-3.22082322165488;2.43426550418077;0.0180536549734612;0.0814942504058158;-3.26727179575442
SLC51A;2.02789841267776;-1.87256729980429;2.43393999709442;0.0180683393819309;0.0815039776751149;-3.26794669826195
ASF1A;0.544530060861443;4.61322906266402;2.76190445384143;0.00770487652937077;0.0480742159389216;-3.26813574014392
ACTR3C;1.44070049628183;-1.81648406348965;2.44785763024141;0.0174499766598121;0.0798534352869823;-3.26858904623717
LCE3E;2.02789841267776;-2.39658790300838;2.43354257411677;0.0180862826426662;0.0815388632941878;-3.268770612588
TRAF3IP3;2.02789841267776;-1.41855731709505;2.43300596873063;0.0181105352619125;0.0816251635831062;-3.26988290132038
SSTR1;2.02789841267776;-3.29121509283876;2.43256212856126;0.0181306173089955;0.0816465605516169;-3.27080275598745
SNORA9;1.77679648473722;-0.589826287976064;2.48442730812948;0.0159149337946106;0.0753212555559453;-3.27144246284962
MAP3K14;-0.718437502968555;5.14110011571872;-2.79997919907159;0.0069499267503047;0.0449774179301265;-3.27191937082895
MOXD1;-1.47723882275748;0.892906701041182;-2.49318134173033;0.015566038391189;0.0742419621446587;-3.27219552171576
GOLGB1;0.562771144079062;7.03718781694786;2.82437934637533;0.00650260829123414;0.0431822557079134;-3.27385043763393
TRIM66;-0.849303100391672;3.21038902626648;-2.64369645551317;0.0105546964003593;0.058514128750523;-3.27414344974662
ABCC13;2.02789841267776;-3.81532482018687;2.43094650916661;0.0182038869259388;0.0818860747748466;-3.27414997995248
INE1;1.46239063286236;0.397305422345345;2.51334779747675;0.0147884375776502;0.071907370906486;-3.2748013422593
NKG7;2.02789841267776;-2.71844761915117;2.43035080824415;0.0182309694949226;0.0819598299303122;-3.27538369870179
SPRYD3;-0.652748496886852;5.19071516729869;-2.71152396867522;0.00881980937762876;0.0521194284827466;-3.2755039354691
ROBO4;2.02789841267776;-2.1663781572751;2.42760577153383;0.0183562364315197;0.0823474124999277;-3.28106564866405
MRGBP;0.654055902915599;5.13710582756066;2.71493406085554;0.00873990950472832;0.0518201480940963;-3.28206930634654
P2RY14;2.02789841267776;-3.43789936417967;2.42652644719617;0.0184057016842521;0.0824524044202296;-3.28329833521332
BTRC;-0.581443396167407;5.00020827357024;-2.7243003876565;0.00852385558990714;0.0512040411198145;-3.28340972771174
LAMC2;-1.89945131458787;8.88550194154312;-2.73188853046664;0.00835242429718937;0.0504016899505122;-3.28344429790348
KIF24;1.21092001083614;2.553146845475;2.53028324831179;0.0141627473508874;0.0701244771964428;-3.28372827209878
C5orf46;2.02789841267776;-2.87309897771224;2.42558904287496;0.0184487598770928;0.0825208741296003;-3.28523680215431
GBP7;2.02789841267776;-2.42767172100514;2.42515403642956;0.0184687719286239;0.0825872603627965;-3.28613615241782
SNORD101;1.88737513136969;-0.719956455218834;2.47138291750524;0.016447922482157;0.0770447700315229;-3.28789491431487
ZNF473;0.691150999920264;4.42004315675933;2.71647234319112;0.00870408459775744;0.0517610661812066;-3.2879955694139
LINC00511;-1.50151508364455;0.245676207512406;-2.47067300987038;0.0164773854890757;0.0771149365417539;-3.2880333075398
FEZ1;1.70388188224618;2.96078422358003;2.45065086128952;0.0173281914664545;0.0795354029579532;-3.28821416734108
PPP5C;-0.492904562500799;6.19688861152921;-2.76535854677461;0.00763339853263278;0.0477775371323446;-3.2882517827003
LINC00622;2.49283592190321;-1.87000113715672;2.43119424484921;0.0181926346745359;0.0818796713599214;-3.28834787038668
NMU;2.02789841267776;-0.2823925838319;2.42372624575778;0.0185345931383662;0.0828120436920624;-3.28908711876781
HMGB1;-0.526088640757226;7.66268364246992;-2.79696468140288;0.00700711742957737;0.0452038314631015;-3.28913874701268
GRP;2.02789841267776;-3.79155031062125;2.42345731364681;0.018547014469312;0.0828443686013201;-3.28964279364159
LOC285593;1.49094856855616;-3.03981620338884;2.42707452002494;0.0183805686563329;0.0823773353388341;-3.28968844863645
ZNF587;0.852785822083409;4.7252607727513;2.74575390835898;0.00804732905096607;0.0494004561610611;-3.291282035421
MOCOS;-0.804940878436716;3.61566998340809;-2.55134348292143;0.0134181460104671;0.0678468015907538;-3.29198795624888
LINC00326;2.02789841267776;-2.7523473556738;2.42203410411953;0.0186128736477573;0.0830708396290035;-3.29258264642404
PLAT;-1.40837071790108;4.06210982333213;-2.50133056797749;0.015247470575979;0.0732695088778916;-3.29343377730538
GPR183;2.02789841267776;-3.49454754138135;2.42132728755277;0.0186456596341382;0.0831222777940522;-3.2940421683279
NCS1;-0.657125438811489;5.915907756899;-2.71736547868949;0.00868334629358192;0.0517319692966215;-3.29733734558473
CACNA1C;2.02789841267776;-3.33968434578232;2.4189152619909;0.0187579331857507;0.083506261643254;-3.29902024769149
CCL22;2.89736192823153;-1.36004225086143;2.42185362758312;0.0186212402038676;0.0830708396290035;-3.29986477280508
SLC14A1;2.02789841267776;-3.14915229899107;2.4184127254;0.0187814012124018;0.0835564107814563;-3.30005691191464
SERPINB10;2.02789841267776;-2.83789866250728;2.41803139826577;0.0187992264439535;0.0835564107814563;-3.30084342248381
NCCRP1;2.07069361518131;0.932492940244345;2.42282669848743;0.0185761703945205;0.0829514033300743;-3.30298765721099
RAP2C;0.856344889630366;5.32146359327772;2.76585331958844;0.00762320993408838;0.0477511891283113;-3.30361070681769
FGL1;-0.944308516844277;1.1349154135523;-2.65083777589389;0.0103583637260171;0.0579321231777559;-3.30433160432466
RASGRP1;1.6272804307893;1.26238089141533;2.56414027275545;0.0129832270365163;0.0664242605658252;-3.30496887651029
NBPF3;-1.24669386491699;3.10434206346394;-2.56716275667326;0.0128823892354983;0.0660367147813266;-3.30522451293733
PLA2G4F;2.02789841267776;-1.83193137243684;2.41588114862044;0.0189000249124953;0.0838816609967458;-3.30527658410313
GPC3;2.02789841267776;-2.56710297045943;2.41576109333766;0.0189056670816803;0.083882509560098;-3.30552400847628
DCP1A;0.72489891606367;5.05938432393432;2.73250731314689;0.00833858526204871;0.050356227746958;-3.30614116423828
CHERP;0.638648016378928;5.19266809563887;2.71685755169938;0.00869513462239113;0.0517343119989988;-3.30645464840757
MARCH7;0.728209648079136;6.55256881174214;2.80002664079619;0.00694903014618097;0.0449774179301265;-3.30657675434764
CCDC8;2.02789841267776;-1.00459520701752;2.41509597714096;0.0189369525573618;0.0839755533588949;-3.30689458144089
XDH;-0.884624628592793;3.83956555073474;-2.64577902424715;0.0104970934153886;0.0583426333870349;-3.3072484695676
SLC9C1;2.47610894203406;-2.73868676831232;2.41688755743535;0.01885278669143;0.0837185326166837;-3.30751062030994
EPRS;-0.494783719337841;7.36936785123462;-2.794659813445;0.00705113703141425;0.0453595697957228;-3.30849751159896
ACTL10;2.02789841267776;-1.66830282456668;2.41355986497184;0.0190093852168871;0.0842207037289438;-3.31005881775228
ZER1;-0.765709809910422;5.24044523409789;-2.71454880626152;0.00874890280747026;0.0518201480940963;-3.3101970122516
UBE2L6;0.731636572859471;5.99370719899026;2.72840887318036;0.00843063999570813;0.0507490375747216;-3.31081828383919
TBC1D10C;2.02789841267776;-2.52036311071183;2.4130864872365;0.0190317565607263;0.0842207037289438;-3.31103360286001
CLDN8;2.02789841267776;-3.25675171189404;2.41250412442414;0.0190593108300608;0.0842608280898315;-3.31223260101999
