100;0.006482016;0.907646583
1000;-0.126348832;0.391913226
10001;-0.03000828;0.830889173
10003;0.011632447;0.69803136
10005;0.33127972;0.033790866
10006;0.023904455;0.439692019
10007;0.0291681655;0.478958987
10010;0.154323897;0.023087071
10011;0.03253808;0.762736021
10013;0.070475176;0.622791888
100131187;-0.353280754;0.054666365
100132463;0.031574364;0.723983978
100140149;-0.023712598;0.6238019325
10015;0.01423234;0.501185524
10016;0.01791628;0.422358638
10017;-0.070172897;0.595956306
100188893;-0.066518972;0.727258729
10020;0.075263903;0.459469617
10025;0.070090596;0.365769124
10026;0.032498772;0.676705065
100287932;-0.149722232;0.130608395
100302736;0.053077377;0.515347012
10036;0.117276447;0.178660542
10040;0.067569155;0.563737026
10043;0.05989292;0.290139135
10048;0.142314563;0.13456769
10049;-0.0177350895;0.036758543
100506144;-0.205579736;0.003100394
100506658;-0.046249612;0.516380157
100507436;0.006669089;0.968698915
10051;-0.097625465;0.065546243
100526664;0.122818401;0.063517412
100526737;0.002355241;0.92912636
100526767;-0.109362119;0.073014086
100527963;-0.207569705;0.518370765
100528030;-0.077507233;0.508255545
100529261;0.167329045;0.148644715
10053;-0.0488666885;0.512906571
100533183;-0.031870487;0.854396482
100534599;-0.051845685;0.434268157
10054;-0.050756803;0.063859272
10055;-0.067880809;0.000915609
10056;0.017958817;0.309641635
10058;0.042678709;0.177446033
10059;-0.032179442;0.468801342
10061;-0.056973862;0.258316777
10063;-0.575068333;0.362575531
10066;-0.006403534;0.873466272
10067;0.031325736;0.505317155
10072;0.013285815;0.686296074
10073;-0.018661794;0.804355038
10075;-0.003752084;0.808607303
10078;0.136313905;0.156883497
10079;0.013043002;0.740777364
10083;0.012132745;0.699195606
10084;0.020247507;0.77180587
10085;-0.00268539;0.867440869
10087;0.027056403;0.38726638
100885850;-0.145619761;0.011489627
10092;0.0260331685;0.6053120485
10093;-0.048968743;0.025520683
10094;0.056185047;0.139313795
10095;0.028494486;0.080025124
10096;-0.002148861;0.4993529875
10097;-0.033577031;0.279461861
10101;0.059964676;0.431801498
10102;-0.047356162;0.107418742
10103;-0.021382091;0.843102198
10105;-0.00446210966666667;0.516341674666667
101060301;-0.03523097;0.323287986
10109;-0.002109954;0.946884711
10110;0.08034987;0.132693225
10111;-0.017010479;0.345921953
10112;-0.115979084;0.459254675
10113;-0.02341445;0.192681561
10120;0.0378422215;0.3914315325
10121;-0.004166335;0.72644093
10128;-0.115493442;0.018403056
10130;0.01762703;0.603171273
10131;-0.049349801;0.120794205
10133;0.093519718;0.026622722
10134;-0.056787536;0.177053264
10135;0.031429576;0.296920617
10137;0.0498903775;0.389711182
10139;0.189215252;0.04760081
10142;0.006550086;0.2898603965
10144;0.338863653;0.092676423
10146;0.024154564;0.345023759
10147;0.011455587;0.822724349
10149;-0.096404269;0.414923014
1015;-0.014721048;0.57718123
10150;0.132472561;0.075353908
10152;0.045501795;0.4316715545
10153;-0.097276175;0.123457958
10155;-0.043601262;0.298867747
10157;0.051451334;0.371841382
10159;0.058533223;0.02951406
10160;-0.015292976;0.707751357
10162;0.004150288;0.978921274
10163;0.023535258;0.215678685
10165;-0.0088524395;0.361355919
10166;0.063197735;0.059034274
10169;0.083998073;0.721805834
1017;-0.169635793;0.050325341
10171;-0.03318593;0.699337057
10174;0.114137762;0.167887833
10179;0.110254538;0.186931713
10180;0.001930988;0.984811427
10181;0.080332096;0.655822417
10189;-0.049808171;0.055010583
1019;0.061604897;0.146055974
10190;0.010491458;0.851207757
101928527;0.016459349;0.567711846
10195;0.080894455;0.438923061
10196;-0.074670046;0.670744073
10197;-0.081114666;0.145054781
10199;-0.020572606;0.590792899
102;-0.00840444;0.890251996
1020;-0.094806092;0.116662767
10200;-0.015143118;0.794850945
10201;-0.238904774;0.200215447
10202;-0.045653284;0.668564982
10204;0.015635594;0.574608841
10205;0.165068508;0.13030779
10209;0.027125901;0.598066705
10211;0.033661404;0.2403102
10212;-0.014589465;0.4564566275
10213;-0.049450652;0.075684619
102157402;-0.143694987;0.031412838
1022;0.187764549;0.109425057
10223;0.184309834;0.225231186
10226;-0.001335004;0.954556917
10227;0.065742267;0.394424793
10228;-0.005984595;0.931516524
102288414;-0.044607847;0.075141773
10229;-0.060639375;0.457878048
10232;0.030002433;0.687283774
10236;-0.0389983315;0.415547852
10237;0.045410658;0.383486011
10238;-0.125579126;0.259883325
10239;0.011740571;0.93950326
10240;-0.039207633;0.194001878
10241;0.018241814;0.639435747
10243;0.002334516;0.967869765
10244;0.150216667;0.021552272
10245;-0.032513982;0.573423978
10247;-0.04060323;0.60762062
10248;-0.055546767;0.795309028
1025;0.104229861;0.083728961
10250;-0.093670524;0.412030648
10254;-0.052442994;0.191277723
10257;-0.002258285;0.848666014
10262;0.062457596;0.011853872
10268;-0.085776263;0.245395755
10269;-0.006615139;0.628558116
10270;-0.074049534;0.119305635
102724560;-0.034840146;0.240267934
102724594;0.011482698;0.690765548
10273;-0.0408657;0.048559164
10274;-0.109620772;0.3992251275
10277;-0.024483436;0.818785266
10280;-0.05548863;0.323075886
102800317;0.018861812;0.758573594
10283;-0.009369119;0.924001967
10284;0.050578872;0.48641914
10285;0.001140057;0.99046225
10286;-0.044439861;0.58013614
1029;-0.0130817365;0.2457856635
10291;-0.03391686;0.321868005
10294;-0.016014834;0.713365441
10298;0.010786435;0.848252686
103;-0.013687755;0.409970576
10312;-0.085373921;0.540795694
10313;-0.024266166;0.733897584
10314;0.056081474;0.375005079
10322;0.038243413;0.644222516
10327;-0.014874604;0.280712344
10328;-0.00345553;0.949120704
10330;0.086587798;0.057815402
10342;0.001152619;0.971272229
10352;-0.10413407;0.217630208
10360;-0.107898043;0.348589877
10363;-0.029304398;0.838533415
10367;-0.036562959;0.462826519
10380;0.006171227;0.526377167
10381;0.005943448;0.4610815375
10383;0.0226881791818182;0.463838945818182
10390;0.027538717;0.791112542
103910;-0.0055032245;0.665141236
10393;0.04895059;0.649099524
10396;0.000631476;0.973816097
10397;0.343592323;0.195276181
10398;-0.150664901;0.409055398
10399;-0.038939867;0.394549096
104;0.032926807;0.567096772
1040;-0.158646508;0.090392948
10401;-0.00635328;0.890509734
10403;-0.043768568;0.233321207
10409;-0.289910864;0.231977158
10410;-0.031857034;0.78362906
10412;-0.151660003;0.083407904
10413;0.103430587;2.81509e-05
10419;-0.068934161;0.112171509
10421;-0.037005225;0.717096525
10423;0.090144517;0.40596691
10424;0.095273114;0.1002415515
10425;0.022175447;0.792670491
10426;-0.007625887;0.926459606
10427;0.032012139;0.5996761505
10428;0.031889365;0.50419252
10432;0.002355241;0.92912636
10434;-0.060575579;0.275199736
10435;-0.030554649;0.764465122
10436;-0.080066921;0.222778141
10437;-0.025888981;0.752793657
10438;-0.245271627;0.021381036
10447;0.011739635;0.803433818
10449;0.053344065;0.311771551
1045;0.088524437;0.209938561
10450;-0.046264373;0.389616613
10452;-0.025607501;0.569184182
10454;0.03051319;0.750693441
10455;0.019539922;0.740324385
10456;0.039172399;0.759753485
10458;0.041262935;0.663016727
10460;0.051130733;0.680352586
10461;0.023542824;0.549020448
10463;-0.141116704;0.184048298
10465;0.0256340506666667;0.480545670666667
10466;0.051209973;0.396503065
10469;-0.076848654;0.022059007
10471;-0.036415983;0.106723383
10473;0.1215343365;0.4724849975
10474;0.108112117;0.141274832
10476;-0.084496829;0.026973147
10477;0.0097594765;0.6286834025
10478;0.0791295;0.058569462
1048;0.1255703885;0.075487112
10480;0.021790249;0.362601303
10482;-0.051972029;0.006607255
10483;0.009199779;0.5194302725
10484;0.0227510715;0.4441823735
10486;0.0742001295;0.304214252
10487;0.0542650135;0.1646496105
10490;0.010856848;0.756551065
10491;0.028864081;0.721399942
10492;-0.0306750855;0.5327513155
10493;0.027643438;0.597729447
10494;-0.023904664;0.613837775333333
10498;0.043474642;0.000610803
1050;0.004212187;0.933382179
1051;-0.106880995;0.399255909
10514;-0.046443244;0.106860703
10519;-0.015679772;0.901094655
10521;0.00383082866666667;0.416155025
10523;-0.056961539;0.009769017
10525;-0.031025044;0.190672062
10526;-0.176530633;0.08544241
10527;-0.035383901;0.115309576
10528;-0.029963129;0.11881197
10531;-0.04505167;0.262025851
10533;-0.02950475;0.743798441
10534;0.124700291;0.330298085
10535;-0.061209697;0.184643699
10536;0.043489861;0.363749035
10539;-0.078231532;0.007034683
10540;-0.009769556;0.289334486
10541;0.0345879175;0.1063837275
10542;0.112955963;0.440036472
10544;-0.042169281;0.665269823
10548;-0.096935238;0.347897118
10549;0.010453933;0.664070785
10550;0.04643322;0.251115492
10551;-0.031814067;0.6459787935
10552;0.017982215;0.34145688
10553;0.003117809;0.937611889
10554;0.091219115;0.428605665
10555;-0.055748505;0.648354102
10556;-0.016154422;0.805904563
10557;-0.115860283;0.156149855
10558;-0.057143977;0.055823599
10564;0.0472736673333333;0.479564129
10565;0.040566644;0.621203273333333
10567;0.028334518;0.755949519
10569;-0.134206074;0.112827765
10573;-0.057946227;0.581440285
10574;-0.016203325;0.714187907
10575;-0.00197139;0.937079218
