100140149	ACTIVATION
10015	ACTIVATION
10016	ACTIVATION
10020	ACTIVATION
10051	ACTIVATION
10075	ACTIVATION
10085	ACTIVATION
10087	ACTIVATION
100885850	ACTIVATION
10131	ACTIVATION
10149	INHIBITION
1015	INHIBITION
10160	ACTIVATION
1019	ACTIVATION
1020	ACTIVATION
10211	ACTIVATION
10238	ACTIVATION
10270	ACTIVATION
102724560	ACTIVATION
10330	ACTIVATION
10363	ACTIVATION
104	ACTIVATION
10491	ACTIVATION
10514	ACTIVATION
10523	ACTIVATION
10526	ACTIVATION
10527	ACTIVATION
10552	ACTIVATION
1058	ACTIVATION
10592	ACTIVATION
10600	ACTIVATION
1063	ACTIVATION
10763	ACTIVATION
10775	ACTIVATION
10809	INHIBITION
10856	ACTIVATION
10885	ACTIVATION
10919	ACTIVATION
10923	ACTIVATION
10942	ACTIVATION
10979	ACTIVATION
1104	ACTIVATION
11054	ACTIVATION
11127	INHIBITION
11171	ACTIVATION
11198	ACTIVATION
11267	ACTIVATION
11284	INHIBITION
112939	ACTIVATION
11309	INHIBITION
11311	ACTIVATION
113146	ACTIVATION
11320	INHIBITION
115207	ACTIVATION
1173	ACTIVATION
118	INHIBITION
1191	ACTIVATION
1192	INHIBITION
121457	ACTIVATION
124641	ACTIVATION
126298	ACTIVATION
1289	ACTIVATION
129285	INHIBITION
1340	ACTIVATION
134147	ACTIVATION
134218	ACTIVATION
1368	ACTIVATION
1373	ACTIVATION
1410	ACTIVATION
144402	ACTIVATION
144501	ACTIVATION
1456	INHIBITION
146223	INHIBITION
1465	ACTIVATION
1466	ACTIVATION
1471	INHIBITION
1496	INHIBITION
1509	INHIBITION
1522	ACTIVATION
1601	ACTIVATION
1604	ACTIVATION
161424	ACTIVATION
1615	ACTIVATION
1622	INHIBITION
1627	ACTIVATION
1632	INHIBITION
1652	INHIBITION
1678	ACTIVATION
169026	ACTIVATION
1727	ACTIVATION
1836	ACTIVATION
1854	ACTIVATION
1889	ACTIVATION
1891	ACTIVATION
1984	ACTIVATION
201292	INHIBITION
204	ACTIVATION
2040	ACTIVATION
2052	ACTIVATION
2068	ACTIVATION
2107	ACTIVATION
213	ACTIVATION
215	ACTIVATION
2153	ACTIVATION
216	INHIBITION
2168	INHIBITION
217	INHIBITION
2171	ACTIVATION
2177	ACTIVATION
218	ACTIVATION
2186	ACTIVATION
2192	ACTIVATION
221184	ACTIVATION
221830	ACTIVATION
222584	INHIBITION
2274	ACTIVATION
22803	ACTIVATION
22826	ACTIVATION
2288	ACTIVATION
22887	ACTIVATION
2289	ACTIVATION
22921	ACTIVATION
22930	ACTIVATION
22998	ACTIVATION
23013	INHIBITION
23016	ACTIVATION
23022	ACTIVATION
23042	INHIBITION
231	ACTIVATION
23111	ACTIVATION
23118	ACTIVATION
23165	ACTIVATION
23193	ACTIVATION
23196	ACTIVATION
23211	ACTIVATION
23275	INHIBITION
23294	INHIBITION
23307	ACTIVATION
23310	ACTIVATION
23406	ACTIVATION
23424	INHIBITION
