11187	ACTIVATION
1119	INHIBITION
11214	INHIBITION
11224	INHIBITION
11227	ACTIVATION
11231	ACTIVATION
113026	ACTIVATION
11313	INHIBITION
11315	INHIBITION
11316	ACTIVATION
113201	INHIBITION
11331	ACTIVATION
11338	ACTIVATION
11343	ACTIVATION
11345	ACTIVATION
11346	INHIBITION
113655	INHIBITION
114825	ACTIVATION
116092	ACTIVATION
118460	INHIBITION
1186	INHIBITION
1192	ACTIVATION
1213	ACTIVATION
121512	ACTIVATION
124808	INHIBITION
125963	INHIBITION
125988	ACTIVATION
1267	ACTIVATION
127687	INHIBITION
128	INHIBITION
128240	INHIBITION
128308	INHIBITION
128486	ACTIVATION
128861	INHIBITION
128989	INHIBITION
129285	ACTIVATION
130589	INHIBITION
130617	INHIBITION
131118	ACTIVATION
1312	INHIBITION
131474	INHIBITION
132	INHIBITION
132158	ACTIVATION
132321	INHIBITION
1327	INHIBITION
133619	ACTIVATION
1345	ACTIVATION
134510	ACTIVATION
135114	ACTIVATION
135154	INHIBITION
1353	ACTIVATION
1362	INHIBITION
136319	INHIBITION
1374	ACTIVATION
138046	INHIBITION
14	INHIBITION
140453	ACTIVATION
140683	INHIBITION
140823	INHIBITION
1431	ACTIVATION
1432	INHIBITION
144501	ACTIVATION
144717	ACTIVATION
1465	ACTIVATION
1466	INHIBITION
146691	ACTIVATION
1471	INHIBITION
148534	ACTIVATION
149371	ACTIVATION
1496	INHIBITION
1500	ACTIVATION
150274	ACTIVATION
1508	INHIBITION
1509	INHIBITION
151188	INHIBITION
1514	INHIBITION
1515	INHIBITION
1522	ACTIVATION
1525	ACTIVATION
1535	INHIBITION
1595	INHIBITION
16	INHIBITION
1603	INHIBITION
1622	INHIBITION
1632	ACTIVATION
1633	ACTIVATION
163590	INHIBITION
1644	INHIBITION
1655	ACTIVATION
1660	ACTIVATION
1666	ACTIVATION
16668	ACTIVATION
1678	INHIBITION
169026	INHIBITION
170622	ACTIVATION
1717	ACTIVATION
1719	INHIBITION
174	INHIBITION
1743	ACTIVATION
175	ACTIVATION
1767	INHIBITION
1803	ACTIVATION
1811	INHIBITION
1824	ACTIVATION
1829	ACTIVATION
183	INHIBITION
1854	INHIBITION
1892	ACTIVATION
1933	ACTIVATION
1936	ACTIVATION
196463	INHIBITION
196527	ACTIVATION
1969	ACTIVATION
1984	INHIBITION
1992	ACTIVATION
1994	ACTIVATION
201161	ACTIVATION
201292	INHIBITION
201562	ACTIVATION
201626	ACTIVATION
202018	ACTIVATION
204	ACTIVATION
205	ACTIVATION
2052	INHIBITION
2053	INHIBITION
2059	ACTIVATION
2060	ACTIVATION
2073	INHIBITION
2079	ACTIVATION
2109	ACTIVATION
213	ACTIVATION
2152	ACTIVATION
2159	INHIBITION
216	ACTIVATION
2168	INHIBITION
217	ACTIVATION
2180	ACTIVATION
2181	ACTIVATION
2182	ACTIVATION
2192	INHIBITION
2193	ACTIVATION
219402	ACTIVATION
219927	INHIBITION
2202	ACTIVATION
2203	INHIBITION
220988	ACTIVATION
221154	INHIBITION
221184	INHIBITION
221294	ACTIVATION
221443	INHIBITION
2217	INHIBITION
226	ACTIVATION
2271	INHIBITION
2274	ACTIVATION
2275	ACTIVATION
22800	ACTIVATION
2286	INHIBITION
22870	ACTIVATION
2288	ACTIVATION
22887	INHIBITION
22894	ACTIVATION
22913	ACTIVATION
22931	ACTIVATION
22934	ACTIVATION
22974	INHIBITION
22978	INHIBITION
22998	ACTIVATION
23011	ACTIVATION
23029	INHIBITION
23039	INHIBITION
23071	ACTIVATION
23078	ACTIVATION
23089	INHIBITION
23118	INHIBITION
2314	ACTIVATION
23164	ACTIVATION
23184	ACTIVATION
23193	ACTIVATION
23204	INHIBITION
23215	INHIBITION
23218	INHIBITION
23225	ACTIVATION
23233	ACTIVATION
23279	ACTIVATION
23360	ACTIVATION
23369	INHIBITION
23376	ACTIVATION
23386	INHIBITION
23390	INHIBITION
23464	INHIBITION
23474	ACTIVATION
23475	INHIBITION
23498	INHIBITION
23509	ACTIVATION
23516	INHIBITION
23517	ACTIVATION
23521	INHIBITION
2355	ACTIVATION
23555	ACTIVATION
23557	INHIBITION
23558	INHIBITION
23580	INHIBITION
23586	ACTIVATION
23589	INHIBITION
23636	ACTIVATION
23649	INHIBITION
23753	ACTIVATION
23759	INHIBITION
24144	ACTIVATION
24148	INHIBITION
250	ACTIVATION
2519	INHIBITION
2521	ACTIVATION
253558	ACTIVATION
2547	ACTIVATION
2580	INHIBITION
25816	ACTIVATION
25828	INHIBITION
25842	INHIBITION
2585	INHIBITION
25873	ACTIVATION
25879	INHIBITION
25915	INHIBITION
2592	INHIBITION
25921	INHIBITION
25929	ACTIVATION
25942	INHIBITION
2597	ACTIVATION
25996	INHIBITION
26007	INHIBITION
26039	ACTIVATION
26046	INHIBITION
26073	ACTIVATION
26135	ACTIVATION
26155	ACTIVATION
26229	ACTIVATION
26232	INHIBITION
26263	INHIBITION
2627	INHIBITION
26292	INHIBITION
2631	ACTIVATION
26509	ACTIVATION
26521	INHIBITION
2653	ACTIVATION
26608	ACTIVATION
26610	INHIBITION
2677	INHIBITION
2678	ACTIVATION
26873	INHIBITION
26986	ACTIVATION
27044	INHIBITION
27072	ACTIVATION
27076	ACTIVATION
27089	ACTIVATION
27095	INHIBITION
27111	ACTIVATION
27132	INHIBITION
2717	INHIBITION
2719	INHIBITION
27238	INHIBITION
27248	ACTIVATION
27250	INHIBITION
27258	INHIBITION
27284	INHIBITION
2731	INHIBITION
2734	INHIBITION
27341	INHIBITION
27346	ACTIVATION
27429	ACTIVATION
27436	ACTIVATION
2744	INHIBITION
2752	INHIBITION
2760	INHIBITION
2764	INHIBITION
2806	ACTIVATION
280717	ACTIVATION
280808	ACTIVATION
280988	ACTIVATION
281004	INHIBITION
281006	ACTIVATION
281035	ACTIVATION
2820	ACTIVATION
2821	ACTIVATION
282522	ACTIVATION
28511	INHIBITION
285590	INHIBITION
28960	ACTIVATION
28964	INHIBITION
28966	INHIBITION
28971	INHIBITION
29058	INHIBITION
29082	INHIBITION
29085	INHIBITION
29089	INHIBITION
29101	INHIBITION
29105	INHIBITION
29109	INHIBITION
29127	INHIBITION
2923	INHIBITION
2926	INHIBITION
2938	INHIBITION
2939	INHIBITION
2950	INHIBITION
2954	ACTIVATION
2969	INHIBITION
29785	ACTIVATION
29888	ACTIVATION
2992	ACTIVATION
29924	INHIBITION
29957	ACTIVATION
30001	ACTIVATION
30011	ACTIVATION
3005	INHIBITION
302	ACTIVATION
3029	INHIBITION
3030	ACTIVATION
3032	ACTIVATION
3052	INHIBITION
306	ACTIVATION
3069	INHIBITION
3070	INHIBITION
3073	INHIBITION
3081	INHIBITION
3098	ACTIVATION
3099	ACTIVATION
311	ACTIVATION
312	ACTIVATION
3151	ACTIVATION
3158	INHIBITION
3159	ACTIVATION
3163	ACTIVATION
3172	INHIBITION
3176	INHIBITION
3178	ACTIVATION
318	INHIBITION
3181	ACTIVATION
3183	ACTIVATION
3184	ACTIVATION
3189	ACTIVATION
3190	ACTIVATION
3192	ACTIVATION
3248	INHIBITION
328	ACTIVATION
3281	INHIBITION
3294	ACTIVATION
331	ACTIVATION
3313	INHIBITION
3329	ACTIVATION
334	INHIBITION
336	INHIBITION
338	INHIBITION
338050	ACTIVATION
3383	ACTIVATION
3417	INHIBITION
3418	ACTIVATION
3419	ACTIVATION
3420	ACTIVATION
3421	ACTIVATION
3422	INHIBITION
3459	ACTIVATION
348	INHIBITION
3481	INHIBITION
3482	INHIBITION
348262	INHIBITION
351	INHIBITION
3550	INHIBITION
3606	INHIBITION
3613	INHIBITION
3641	INHIBITION
3655	ACTIVATION
3685	ACTIVATION
3694	ACTIVATION
372	ACTIVATION
3726	ACTIVATION
373156	ACTIVATION
3735	ACTIVATION
377677	INHIBITION
38	ACTIVATION
3838	INHIBITION
3857	ACTIVATION
387332	ACTIVATION
387338	INHIBITION
3875	ACTIVATION
3880	ACTIVATION
388588	INHIBITION
388753	INHIBITION
389203	INHIBITION
3898	ACTIVATION
39	ACTIVATION
3909	ACTIVATION
3914	ACTIVATION
3916	INHIBITION
3918	ACTIVATION
3925	INHIBITION
3954	ACTIVATION
3957	INHIBITION
3958	ACTIVATION
3978	INHIBITION
3988	INHIBITION
3992	INHIBITION
4008	ACTIVATION
4015	INHIBITION
401505	ACTIVATION
401548	INHIBITION
4036	INHIBITION
4047	ACTIVATION
4052	ACTIVATION
4059	INHIBITION
4074	INHIBITION
4082	ACTIVATION
4116	ACTIVATION
4121	INHIBITION
4131	ACTIVATION
4140	INHIBITION
4173	INHIBITION
4174	INHIBITION
4175	INHIBITION
4179	INHIBITION
4191	ACTIVATION
4200	ACTIVATION
4224	INHIBITION
4233	INHIBITION
4255	INHIBITION
4259	INHIBITION
4288	INHIBITION
4292	INHIBITION
4301	ACTIVATION
432	INHIBITION
440	INHIBITION
440138	ACTIVATION
440957	INHIBITION
444	ACTIVATION
4521	INHIBITION
4528	ACTIVATION
4534	ACTIVATION
4547	ACTIVATION
4597	ACTIVATION
4598	INHIBITION
4638	ACTIVATION
4641	ACTIVATION
4648	ACTIVATION
4669	INHIBITION
4670	ACTIVATION
4686	ACTIVATION
4691	ACTIVATION
4697	INHIBITION
4701	ACTIVATION
4705	ACTIVATION
4715	ACTIVATION
4719	ACTIVATION
4726	ACTIVATION
4734	INHIBITION
475	INHIBITION
4758	INHIBITION
476	ACTIVATION
4773	INHIBITION
4793	INHIBITION
4801	ACTIVATION
481	ACTIVATION
483	ACTIVATION
4848	INHIBITION
4860	INHIBITION
4869	ACTIVATION
492	ACTIVATION
4921	INHIBITION
4924	INHIBITION
4925	INHIBITION
4931	ACTIVATION
4942	INHIBITION
498	ACTIVATION
5002	ACTIVATION
5019	ACTIVATION
5033	ACTIVATION
50488	ACTIVATION
506	ACTIVATION
50717	INHIBITION
5073	INHIBITION
5074	INHIBITION
507525	ACTIVATION
50848	INHIBITION
50853	ACTIVATION
509	ACTIVATION
5092	INHIBITION
5096	ACTIVATION
50999	INHIBITION
51	ACTIVATION
51004	INHIBITION
51005	INHIBITION
51024	ACTIVATION
51031	INHIBITION
51053	INHIBITION
5106	ACTIVATION
51070	INHIBITION
51077	INHIBITION
51084	INHIBITION
51097	ACTIVATION
5111	INHIBITION
51144	ACTIVATION
51150	INHIBITION
51155	INHIBITION
51170	ACTIVATION
511735	ACTIVATION
51181	INHIBITION
51187	ACTIVATION
51203	INHIBITION
51241	INHIBITION
51251	ACTIVATION
51258	INHIBITION
51280	INHIBITION
51287	INHIBITION
51290	ACTIVATION
51292	ACTIVATION
51300	INHIBITION
51347	ACTIVATION
51362	INHIBITION
513700	ACTIVATION
51375	INHIBITION
51382	INHIBITION
5139	INHIBITION
51390	ACTIVATION
51397	INHIBITION
51429	ACTIVATION
5144	ACTIVATION
51474	ACTIVATION
51477	INHIBITION
515	ACTIVATION
51503	INHIBITION
51507	INHIBITION
51574	INHIBITION
51593	ACTIVATION
516	ACTIVATION
51603	INHIBITION
5162	ACTIVATION
51651	ACTIVATION
51652	INHIBITION
51667	INHIBITION
51678	ACTIVATION
51693	INHIBITION
51703	ACTIVATION
51726	ACTIVATION
5174	ACTIVATION
51752	ACTIVATION
5184	INHIBITION
5205	ACTIVATION
522	INHIBITION
5226	ACTIVATION
523	INHIBITION
5244	ACTIVATION
526	INHIBITION
5265	INHIBITION
5269	ACTIVATION
527	ACTIVATION
527114	ACTIVATION
5281	ACTIVATION
529	INHIBITION
5303	INHIBITION
5318	ACTIVATION
5320	ACTIVATION
5321	ACTIVATION
53343	INHIBITION
5337	ACTIVATION
5359	ACTIVATION
53841	ACTIVATION
540261	ACTIVATION
54187	ACTIVATION
5422	INHIBITION
5424	INHIBITION
5430	INHIBITION
5431	INHIBITION
5435	INHIBITION
5437	INHIBITION
5439	INHIBITION
54433	ACTIVATION
5444	INHIBITION
54443	INHIBITION
5445	INHIBITION
5447	ACTIVATION
54491	ACTIVATION
54502	INHIBITION
54509	ACTIVATION
54517	ACTIVATION
54539	INHIBITION
54584	ACTIVATION
546	INHIBITION
54606	INHIBITION
54623	INHIBITION
54658	ACTIVATION
54742	ACTIVATION
5476	INHIBITION
54776	INHIBITION
54805	ACTIVATION
5481	INHIBITION
54810	INHIBITION
54825	ACTIVATION
54840	ACTIVATION
54849	INHIBITION
54853	ACTIVATION
54888	ACTIVATION
54905	INHIBITION
54927	ACTIVATION
54928	ACTIVATION
54938	ACTIVATION
54940	INHIBITION
54946	INHIBITION
54948	ACTIVATION
54949	INHIBITION
5496	ACTIVATION
54961	INHIBITION
54976	ACTIVATION
5499	INHIBITION
54998	INHIBITION
55003	ACTIVATION
55034	INHIBITION
55052	INHIBITION
55055	ACTIVATION
55062	ACTIVATION
55148	INHIBITION
55149	ACTIVATION
55161	INHIBITION
55163	INHIBITION
55192	ACTIVATION
55215	INHIBITION
55218	ACTIVATION
55222	INHIBITION
55229	INHIBITION
55236	ACTIVATION
5524	INHIBITION
55245	INHIBITION
55246	INHIBITION
55278	ACTIVATION
552889	INHIBITION
552900	INHIBITION
55293	INHIBITION
55319	INHIBITION
55326	INHIBITION
55330	INHIBITION
5534	INHIBITION
5550	ACTIVATION
55505	ACTIVATION
55556	INHIBITION
55573	ACTIVATION
55611	INHIBITION
5562	INHIBITION
55620	INHIBITION
55622	INHIBITION
5563	INHIBITION
55631	INHIBITION
55651	ACTIVATION
55661	INHIBITION
55684	INHIBITION
55699	ACTIVATION
5571	INHIBITION
55737	INHIBITION
55754	INHIBITION
55757	ACTIVATION
5576	ACTIVATION
55781	INHIBITION
55802	ACTIVATION
55824	ACTIVATION
55829	INHIBITION
55845	INHIBITION
55858	ACTIVATION
55872	INHIBITION
5589	ACTIVATION
55914	ACTIVATION
55967	ACTIVATION
55971	ACTIVATION
55973	ACTIVATION
56005	ACTIVATION
5605	INHIBITION
5608	INHIBITION
56257	ACTIVATION
5641	INHIBITION
56474	INHIBITION
5652	INHIBITION
5654	ACTIVATION
5660	INHIBITION
56616	ACTIVATION
56647	ACTIVATION
5682	ACTIVATION
56829	ACTIVATION
5686	ACTIVATION
5687	ACTIVATION
56898	INHIBITION
5691	INHIBITION
56916	INHIBITION
56926	ACTIVATION
5693	INHIBITION
56941	INHIBITION
5695	ACTIVATION
56996	INHIBITION
57003	ACTIVATION
57017	ACTIVATION
57020	ACTIVATION
57092	ACTIVATION
57129	ACTIVATION
5717	ACTIVATION
57180	ACTIVATION
57181	INHIBITION
57186	INHIBITION
5719	ACTIVATION
5720	ACTIVATION
5721	ACTIVATION
57222	ACTIVATION
5723	INHIBITION
5725	ACTIVATION
57405	INHIBITION
57407	INHIBITION
57409	INHIBITION
57414	INHIBITION
57496	INHIBITION
57515	INHIBITION
5754	INHIBITION
57552	ACTIVATION
57606	ACTIVATION
57630	ACTIVATION
57698	INHIBITION
5771	ACTIVATION
5777	INHIBITION
57805	ACTIVATION
5794	ACTIVATION
5795	ACTIVATION
581	INHIBITION
5824	INHIBITION
5825	ACTIVATION
5832	INHIBITION
5833	INHIBITION
58472	ACTIVATION
58477	ACTIVATION
58478	INHIBITION
58485	INHIBITION
58509	INHIBITION
58513	ACTIVATION
58517	ACTIVATION
58527	ACTIVATION
5860	INHIBITION
5870	ACTIVATION
5878	ACTIVATION
5885	INHIBITION
5901	ACTIVATION
5903	INHIBITION
5905	ACTIVATION
5910	ACTIVATION
5917	ACTIVATION
59272	INHIBITION
59286	INHIBITION
59307	INHIBITION
5939	ACTIVATION
5950	INHIBITION
5954	INHIBITION
5981	INHIBITION
60	ACTIVATION
60386	ACTIVATION
60481	ACTIVATION
60487	ACTIVATION
60492	ACTIVATION
6050	INHIBITION
60526	ACTIVATION
60559	ACTIVATION
6102	ACTIVATION
6134	INHIBITION
6138	ACTIVATION
6143	INHIBITION
6144	INHIBITION
6147	INHIBITION
6150	ACTIVATION
6157	INHIBITION
6159	INHIBITION
6165	ACTIVATION
6173	INHIBITION
6175	ACTIVATION
6181	ACTIVATION
6183	ACTIVATION
6184	ACTIVATION
6189	ACTIVATION
6191	ACTIVATION
6195	INHIBITION
6197	INHIBITION
6198	ACTIVATION
6202	ACTIVATION
6204	ACTIVATION
6222	ACTIVATION
6223	ACTIVATION
6234	ACTIVATION
6240	INHIBITION
6249	INHIBITION
6281	ACTIVATION
6282	INHIBITION
6286	INHIBITION
6307	INHIBITION
6309	INHIBITION
6319	INHIBITION
6341	ACTIVATION
6385	INHIBITION
6389	ACTIVATION
63933	ACTIVATION
63935	ACTIVATION
64081	INHIBITION
64114	ACTIVATION
64122	INHIBITION
641371	INHIBITION
6415	INHIBITION
6418	ACTIVATION
64215	ACTIVATION
6426	ACTIVATION
6427	ACTIVATION
64328	ACTIVATION
6449	ACTIVATION
645	INHIBITION
6453	INHIBITION
6469	INHIBITION
64708	INHIBITION
64778	ACTIVATION
64834	ACTIVATION
64841	ACTIVATION
64853	INHIBITION
64866	ACTIVATION
648791	INHIBITION
649330	ACTIVATION
64968	INHIBITION
64969	INHIBITION
64975	ACTIVATION
64976	ACTIVATION
6500	INHIBITION
65065	INHIBITION
65080	INHIBITION
6518	ACTIVATION
6520	ACTIVATION
65264	INHIBITION
653269	ACTIVATION
6535	ACTIVATION
654483	INHIBITION
6564	ACTIVATION
6566	ACTIVATION
6596	INHIBITION
6598	ACTIVATION
65985	INHIBITION
65991	INHIBITION
65993	INHIBITION
6624	ACTIVATION
6631	ACTIVATION
6636	ACTIVATION
6642	INHIBITION
6648	ACTIVATION
6651	INHIBITION
6653	INHIBITION
6664	ACTIVATION
6687	ACTIVATION
6692	INHIBITION
6709	ACTIVATION
6713	INHIBITION
6741	ACTIVATION
6742	ACTIVATION
6746	INHIBITION
6768	INHIBITION
6774	INHIBITION
6778	INHIBITION
6783	INHIBITION
6790	INHIBITION
6821	INHIBITION
6822	INHIBITION
6830	INHIBITION
6832	ACTIVATION
6888	ACTIVATION
6902	INHIBITION
6905	INHIBITION
6923	INHIBITION
6950	ACTIVATION
7009	INHIBITION
701	INHIBITION
7019	ACTIVATION
7037	INHIBITION
7041	ACTIVATION
706	ACTIVATION
7070	ACTIVATION
708	ACTIVATION
7083	INHIBITION
7086	ACTIVATION
7105	INHIBITION
7110	ACTIVATION
7114	INHIBITION
7153	INHIBITION
7167	ACTIVATION
7172	INHIBITION
7178	ACTIVATION
7203	ACTIVATION
7204	ACTIVATION
7205	ACTIVATION
7251	INHIBITION
7259	INHIBITION
726	ACTIVATION
7268	INHIBITION
7276	INHIBITION
7284	ACTIVATION
7295	INHIBITION
729540	ACTIVATION
7298	INHIBITION
729852	INHIBITION
7307	ACTIVATION
7322	ACTIVATION
7329	ACTIVATION
7332	INHIBITION
738	INHIBITION
7381	ACTIVATION
7385	ACTIVATION
7386	ACTIVATION
7407	ACTIVATION
7415	ACTIVATION
7429	INHIBITION
7443	INHIBITION
7447	INHIBITION
7468	ACTIVATION
7469	ACTIVATION
7536	ACTIVATION
768211	ACTIVATION
7756	ACTIVATION
7779	ACTIVATION
7791	ACTIVATION
7812	INHIBITION
7837	INHIBITION
7841	ACTIVATION
79026	INHIBITION
79042	INHIBITION
79066	INHIBITION
79077	INHIBITION
79090	INHIBITION
7915	ACTIVATION
79154	INHIBITION
7922	ACTIVATION
79415	ACTIVATION
79568	ACTIVATION
79574	ACTIVATION
79576	INHIBITION
79577	INHIBITION
79585	INHIBITION
79590	INHIBITION
79607	ACTIVATION
79612	ACTIVATION
79666	ACTIVATION
79691	ACTIVATION
79709	ACTIVATION
79719	INHIBITION
79735	INHIBITION
79736	INHIBITION
79746	INHIBITION
79869	ACTIVATION
79921	INHIBITION
80011	INHIBITION
801	INHIBITION
80201	ACTIVATION
80223	INHIBITION
80273	ACTIVATION
80306	INHIBITION
80324	INHIBITION
80331	ACTIVATION
80335	ACTIVATION
80344	INHIBITION
805	INHIBITION
8050	ACTIVATION
80777	ACTIVATION
808	INHIBITION
80895	ACTIVATION
8091	ACTIVATION
81025	ACTIVATION
811	ACTIVATION
81567	ACTIVATION
81605	INHIBITION
81617	INHIBITION
8189	INHIBITION
8208	INHIBITION
8209	ACTIVATION
821	ACTIVATION
8218	ACTIVATION
8226	INHIBITION
8239	INHIBITION
831	ACTIVATION
83442	INHIBITION
83443	INHIBITION
83451	ACTIVATION
83475	INHIBITION
83547	INHIBITION
836	INHIBITION
83699	INHIBITION
83759	INHIBITION
83787	ACTIVATION
8402	INHIBITION
8407	ACTIVATION
8409	ACTIVATION
84105	INHIBITION
84134	ACTIVATION
84135	ACTIVATION
84154	ACTIVATION
84220	ACTIVATION
84245	INHIBITION
84263	ACTIVATION
84299	INHIBITION
84310	ACTIVATION
84313	INHIBITION
84320	ACTIVATION
84326	INHIBITION
84364	INHIBITION
84419	ACTIVATION
84457	INHIBITION
84514	ACTIVATION
84520	INHIBITION
8453	INHIBITION
84532	INHIBITION
84549	ACTIVATION
84656	INHIBITION
84661	INHIBITION
84693	ACTIVATION
8479	INHIBITION
84833	ACTIVATION
84836	INHIBITION
84869	ACTIVATION
84955	ACTIVATION
85014	INHIBITION
85437	INHIBITION
85444	ACTIVATION
8602	INHIBITION
8612	ACTIVATION
8659	INHIBITION
8661	INHIBITION
8673	INHIBITION
8682	INHIBITION
8717	INHIBITION
87178	ACTIVATION
8721	INHIBITION
8729	INHIBITION
8733	INHIBITION
8774	INHIBITION
8775	INHIBITION
8789	INHIBITION
8799	INHIBITION
8802	ACTIVATION
8834	ACTIVATION
8848	INHIBITION
885	INHIBITION
8854	ACTIVATION
8878	ACTIVATION
8879	ACTIVATION
8890	INHIBITION
8893	INHIBITION
8896	INHIBITION
8899	ACTIVATION
890	INHIBITION
8904	INHIBITION
8933	INHIBITION
8985	ACTIVATION
8997	ACTIVATION
90121	INHIBITION
9039	ACTIVATION
9044	ACTIVATION
90488	INHIBITION
9052	ACTIVATION
908	ACTIVATION
90850	ACTIVATION
91012	ACTIVATION
9129	ACTIVATION
91298	ACTIVATION
91419	INHIBITION
9144	ACTIVATION
91582	INHIBITION
91603	ACTIVATION
91612	INHIBITION
91663	ACTIVATION
9169	INHIBITION
91734	INHIBITION
9179	ACTIVATION
91942	ACTIVATION
9212	INHIBITION
9217	ACTIVATION
92255	ACTIVATION
92259	ACTIVATION
9245	ACTIVATION
9255	ACTIVATION
92597	INHIBITION
92609	ACTIVATION
9261	INHIBITION
9337	INHIBITION
9349	INHIBITION
9351	INHIBITION
9352	INHIBITION
9368	INHIBITION
9373	ACTIVATION
9377	INHIBITION
9380	INHIBITION
9392	INHIBITION
93974	ACTIVATION
94056	INHIBITION
94081	ACTIVATION
94097	INHIBITION
9419	INHIBITION
94274	INHIBITION
9444	INHIBITION
9446	INHIBITION
9448	ACTIVATION
9454	INHIBITION
949	ACTIVATION
950	ACTIVATION
9517	ACTIVATION
9524	ACTIVATION
9530	INHIBITION
9550	INHIBITION
9557	INHIBITION
9570	ACTIVATION
9590	ACTIVATION
9640	ACTIVATION
9643	INHIBITION
9647	ACTIVATION
9663	ACTIVATION
9685	INHIBITION
9688	ACTIVATION
9689	ACTIVATION
97	INHIBITION
9716	INHIBITION
972	INHIBITION
9777	ACTIVATION
978	ACTIVATION
9868	ACTIVATION
989	ACTIVATION
9898	INHIBITION
9926	ACTIVATION
9941	INHIBITION
9950	ACTIVATION
9961	ACTIVATION
9963	INHIBITION
9980	ACTIVATION
999	INHIBITION
9990	ACTIVATION
9997	INHIBITION
